@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-E(A-MEAN)/SD-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,33,21,31,32,36,23,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_serror_rate numeric
@attribute serror_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
-0.009989,-0.558813,-0.349275,-0.608766,-0.03386,0.772093,-0.440932,-0.545821,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010089,-0.01506,-0.349275,-0.608766,-0.039309,0.772093,-0.173825,-0.72895,-0.958573,-1.001886,-0.641791,-0.640129,normal
-0.010092,-0.558813,-0.013235,0.370672,-0.039309,-1.343286,-0.066982,1.424993,-0.877233,-1.001886,1.603803,1.595445,dos
-0.010092,-0.636492,2.059014,-0.608766,-0.039309,0.112459,1.428815,-0.676627,-0.994724,-1.113259,-0.641791,-0.640129,probe
-0.009973,-0.558813,-0.349275,-0.608766,-0.023188,0.772093,-0.440932,-0.554541,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009957,-0.558813,-0.349275,-0.608766,-0.020858,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009977,-0.558813,-0.349275,-0.608766,-0.035842,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009988,-0.558813,-0.349275,-0.608766,0.03177,0.772093,-0.440932,-0.52838,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009975,-0.558813,-0.349275,-0.608766,0.008028,0.772093,-0.440932,-0.659186,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010049,-0.636492,-0.349275,-0.608766,-0.037654,0.772093,-0.38751,-0.720229,1.237604,1.047367,-0.641791,-0.640129,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,-0.452458,1.069642,-0.641791,-0.640129,probe
-0.010092,2.548347,0.098779,0.370672,-0.039309,-1.457016,-0.066982,0.10821,-1.021837,-1.135533,1.603803,1.595445,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037958,0.772093,-0.38751,-0.153402,0.595923,0.423681,-0.641791,-0.640129,normal
-0.010011,-0.558813,-0.349275,-0.608766,-0.03645,0.772093,-0.440932,-0.589423,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,3.369645,1.264717,1.069642,-0.641791,-0.640129,dos
-0.009953,-0.558813,-0.349275,-0.608766,-0.011886,0.772093,-0.440932,-0.606864,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,0.140298,-0.013235,0.370672,-0.039309,-1.43427,-0.066982,1.686605,-1.003761,-1.113259,1.603803,1.595445,dos
-0.009962,-0.558813,-0.349275,-0.608766,-0.035155,0.772093,-0.440932,-0.711509,0.062695,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.252302,-0.013561,0.779682,-1.030875,-1.157808,1.603803,1.595445,dos
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,0.772093,-0.38751,-0.702788,1.219528,1.025093,-0.641791,-0.640129,normal
-0.010089,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.013561,-0.720229,-0.145174,-0.801416,-0.574424,-0.640129,normal
-0.010008,-0.558813,-0.349275,-0.608766,-0.019676,0.772093,-0.440932,-0.659186,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,4.366989,1.015133,-1.030875,-1.157808,-0.4846,-0.438928,probe
-0.010092,0.528693,0.042772,0.370672,-0.039309,-1.457016,-0.173825,0.151812,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010072,2.626026,-0.349275,-0.608766,-0.038769,0.772093,0.200124,-0.72895,-0.985686,-0.311377,-0.641791,-0.640129,normal
-0.010092,-0.79185,-0.349275,-0.608766,57.945542,0.772093,-0.440932,-0.72895,-0.985686,1.069642,-0.641791,-0.640129,r2l
-0.010049,-0.636492,-0.349275,-0.608766,-0.037654,0.772093,-0.334089,-0.72895,0.207299,0.535054,-0.641791,-0.640129,normal
-0.009473,0.373335,-0.349275,-0.608766,-0.035605,0.772093,-0.013561,-0.72895,0.053657,-0.467298,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.43427,-0.066982,1.337788,-0.940497,-1.06871,1.603803,1.595445,dos
-0.010092,-0.636492,0.490826,-0.608766,-0.039016,-0.706398,4.046461,-0.563262,-0.976648,-1.090984,-0.282496,-0.640129,probe
0.00784,-0.558813,-0.349275,2.329547,0.04287,0.772093,-0.440932,-0.694068,1.264717,1.069642,-0.641791,-0.640129,dos
-0.010092,1.305483,-0.013235,0.370672,-0.039309,-1.20681,-0.066982,0.570392,-1.030875,-1.157808,1.603803,1.595445,dos
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009734,3.480495,-0.349275,2.329547,0.068964,0.772093,0.306967,-0.72895,-0.994724,-0.645494,-0.641791,-0.640129,normal
-0.010092,-0.092739,0.322806,0.370672,-0.039309,-1.002096,-0.280668,-0.458617,-0.497647,-0.62322,1.603803,1.595445,dos
-0.010092,-0.092739,0.658846,0.370672,-0.039309,-1.024842,-0.173825,-0.493499,-0.804931,-0.935063,1.603803,1.506022,dos
-0.010092,2.936742,-0.013235,1.350109,-0.039309,-1.366032,-0.066982,1.625562,-0.88627,-1.001886,-0.641791,-0.640129,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038014,0.772093,-0.334089,-0.72895,0.32479,0.935995,-0.641791,-0.640129,normal
-0.009949,-0.558813,-0.349275,-0.608766,-0.021793,0.772093,-0.440932,-0.624305,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.558813,-0.349275,1.350109,-0.039309,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.252302,-0.120404,0.32622,-0.913384,-1.046435,1.603803,1.595445,dos
-0.009998,-0.558813,-0.349275,-0.608766,0.250321,0.772093,-0.440932,-0.606864,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.09308,-0.227246,0.483188,-0.813968,-0.935063,1.603803,1.595445,dos
-0.009444,0.373335,5.251397,-0.608766,-0.035605,-0.365208,-0.334089,-0.720229,0.6863,0.512779,-0.641791,-0.640129,normal
-0.009952,-0.558813,-0.349275,-0.608766,-0.026205,0.772093,-0.440932,-0.659186,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,0.295656,0.042772,1.350109,-0.039309,-1.252302,-0.066982,0.3175,-0.922422,-1.046435,-0.641791,-0.640129,dos
-0.010013,-0.558813,-0.349275,-0.608766,-0.031947,0.772093,-0.440932,-0.52838,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.069241,0.370672,-0.039309,-1.297794,-0.173825,1.102337,-0.868195,-1.001886,1.603803,1.595445,dos
-0.010092,0.295656,-0.069241,0.370672,-0.039309,-1.411524,-0.120404,1.250584,-0.958573,-1.06871,1.603803,1.595445,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038814,0.772093,-0.440932,0.221575,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.170418,0.042772,0.370672,-0.039309,-1.457016,-0.013561,1.37267,-0.985686,-1.113259,1.603803,1.595445,dos
-0.009965,-0.558813,-0.349275,-0.608766,-0.032476,0.772093,-0.440932,-0.615584,1.264717,1.069642,-0.619335,-0.640129,normal
-0.010092,0.839409,-0.013235,0.370672,-0.039309,-1.479762,-0.066982,1.59068,-1.003761,-1.113259,1.603803,1.595445,dos
-0.010075,0.062619,-0.349275,-0.608766,-0.038836,0.772093,-0.38751,-0.667907,1.129151,0.935995,-0.641791,-0.640129,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,-0.145174,1.069642,-0.641791,-0.640129,probe
-0.009956,-0.558813,-0.349275,-0.608766,-0.018866,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010008,-0.558813,-0.349275,-0.608766,-0.024337,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,5.251397,1.350109,-0.039309,-1.502509,4.901202,2.061583,-1.030875,-1.157808,-0.551968,-0.573062,probe
-0.010092,-0.403455,0.042772,0.370672,-0.039309,-1.366032,-0.173825,1.599401,-1.003761,-1.113259,1.603803,1.595445,dos
-0.009967,-0.558813,-0.349275,-0.608766,0.092278,0.772093,-0.440932,-0.676627,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010085,0.062619,-0.349275,-0.608766,-0.038487,0.772093,-0.38751,-0.72895,1.074924,0.891446,-0.641791,-0.640129,normal
-0.010049,-0.636492,-0.349275,-0.608766,-0.037654,0.772093,-0.38751,-0.72895,0.225374,1.047367,-0.641791,-0.640129,normal
-0.009954,-0.558813,-0.349275,-0.608766,-0.032363,0.772093,-0.440932,-0.606864,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009535,0.373335,-0.349275,-0.608766,-0.035583,0.772093,-0.227246,-0.72895,0.469394,0.156387,-0.641791,-0.640129,normal
-0.010092,-0.714171,-0.349275,2.329547,-0.039309,0.772093,3.458826,-0.720229,-1.021837,-1.135533,-0.641791,-0.640129,probe
-0.009972,-0.558813,-0.349275,-0.608766,-0.033883,0.772093,-0.440932,-0.659186,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009987,-0.558813,-0.349275,-0.608766,-0.035819,0.772093,-0.440932,-0.694068,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009945,-0.558813,-0.349275,-0.608766,-0.033027,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009958,-0.558813,-0.349275,-0.608766,0.111438,0.772093,-0.440932,-0.720229,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,2.392989,0.042772,4.288422,-0.039309,-1.457016,-0.066982,0.7448,-1.012799,-1.135533,-0.641791,-0.640129,dos
-0.010092,-0.636492,0.042772,1.350109,-0.039309,-1.047588,-0.120404,0.003565,-0.88627,-1.001886,-0.641791,-0.640129,dos
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,probe
-0.010004,-0.092739,-0.349275,-0.608766,2.575214,0.772093,-0.227246,-0.72895,-0.958573,-0.935063,-0.641791,-0.640129,normal
-0.01,-0.558813,-0.349275,-0.608766,-0.018145,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.036393,0.772093,-0.440932,-0.554541,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,-1.32054,-0.120404,1.355229,-0.868195,-1.001886,-0.641791,-0.640129,dos
-0.009959,-0.558813,-0.349275,-0.608766,0.173151,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009994,-0.558813,-0.349275,-0.608766,-0.004929,0.772093,-0.440932,-0.685348,-0.416307,1.069642,-0.641791,-0.640129,normal
-0.01008,0.062619,-0.349275,-0.608766,-0.039309,0.772093,0.093282,-0.72895,-0.578987,-0.667769,-0.641791,-0.640129,normal
-0.010004,-0.558813,-0.349275,-0.608766,-0.025834,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.327408,0.09761,normal
-0.010092,2.31531,-0.013235,1.350109,-0.039309,-1.366032,-0.066982,0.204135,-0.985686,-1.113259,-0.641791,-0.640129,dos
-0.010092,2.470668,0.042772,0.370672,-0.039309,-1.502509,-0.013561,1.468595,-1.030875,-1.157808,1.603803,1.595445,dos
-0.010092,0.528693,0.042772,0.370672,-0.039309,-1.479762,-0.120404,0.369822,-1.030875,-1.157808,1.603803,1.595445,dos
-0.010045,-0.714171,0.322806,-0.608766,-0.039309,0.635617,2.550663,-0.598144,-0.904346,-1.024161,-0.641791,-0.640129,normal
-0.010077,0.062619,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.72895,-0.588024,-0.734592,-0.641791,-0.640129,normal
-0.010092,3.0921,-0.349275,0.370672,-0.039309,0.772093,0.03986,-0.72895,-0.994724,-1.113259,1.603803,1.595445,dos
-0.008921,3.480495,-0.349275,2.329547,0.057268,0.772093,-0.334089,-0.72895,-0.813968,-0.712318,-0.641791,-0.640129,normal
-0.010092,2.159952,-0.013235,4.288422,-0.039309,-1.366032,-0.066982,0.509349,-0.96761,-1.090984,-0.641791,-0.640129,dos
-0.010092,-0.558813,0.042772,0.370672,-0.039309,-1.388778,-0.120404,1.337788,-0.922422,-1.046435,1.603803,1.595445,dos
-0.009978,-0.558813,-0.349275,-0.608766,-0.035245,0.772093,-0.440932,-0.633025,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009664,1.150125,-0.349275,-0.608766,-0.039309,0.772093,0.680916,3.718462,-0.696477,-0.82369,-0.641791,-0.640129,dos
-0.010081,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,2.978034,-0.353972,-0.642251,-0.779141,-0.596879,-0.640129,dos
-0.010092,2.31531,0.042772,0.370672,-0.039309,-1.343286,-0.013561,0.858166,-0.922422,-1.046435,1.603803,1.595445,dos
-0.01,-0.558813,-0.349275,-0.608766,-0.035166,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.008844,0.373335,-0.349275,-0.608766,-0.034784,0.772093,-0.120404,-0.72895,-0.651289,-0.779141,0.705565,-0.640129,normal
-0.009966,-0.558813,-0.349275,-0.608766,-0.027207,0.772093,-0.38751,-0.72895,1.174339,0.980544,-0.641791,-0.640129,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.038465,0.772093,-0.38751,1.006413,0.903207,0.71325,-0.641791,-0.640129,normal
-0.009619,0.373335,-0.349275,-0.608766,-0.035594,0.772093,-0.334089,-0.72895,-0.353042,-0.066358,-0.641791,-0.640129,normal
-0.010092,-0.092739,-0.013235,0.370672,-0.039309,-1.32054,-0.013561,1.36395,-1.030875,-1.157808,1.603803,1.595445,dos
-0.009958,-0.558813,-0.349275,-0.608766,-0.034457,0.772093,-0.440932,-0.641746,1.264717,1.069642,-0.619335,-0.640129,normal
-0.009296,0.373335,-0.349275,-0.608766,-0.035211,0.772093,-0.280668,-0.72895,0.722451,0.46823,-0.641791,-0.640129,normal
-0.010029,-0.558813,-0.349275,-0.608766,-0.03386,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.79185,0.266799,0.370672,-0.039309,-0.501684,-0.334089,-0.580703,-0.533798,-0.667769,1.603803,1.595445,dos
-0.010003,-0.636492,-0.349275,-0.608766,-0.039309,0.772093,-0.38751,-0.72895,0.668225,0.757799,-0.641791,-0.640129,probe
-0.009955,-0.558813,-0.349275,-0.608766,-0.008317,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009977,-0.558813,-0.349275,-0.608766,-0.011954,0.772093,-0.440932,-0.676627,1.264717,1.069642,-0.641791,-0.640129,normal
-0.01,-0.558813,-0.349275,-0.608766,-0.030337,0.772093,-0.440932,-0.667907,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.252302,0.03986,0.256457,-0.922422,-1.046435,1.603803,1.595445,dos
-0.010092,0.295656,0.042772,1.350109,-0.039309,-1.252302,-0.066982,0.32622,-0.913384,-1.046435,-0.641791,-0.640129,dos
-0.010092,1.616199,0.042772,0.370672,-0.039309,-1.43427,-0.173825,1.669164,-0.976648,-1.090984,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.184064,-0.066982,0.3175,-1.030875,-1.157808,1.603803,1.595445,dos
-0.010092,1.383162,-0.013235,0.370672,-0.039309,-1.229556,-0.066982,0.404704,-1.003761,-1.113259,1.603803,1.595445,dos
-0.010092,0.528693,0.042772,4.288422,-0.039309,-1.388778,-0.120404,0.230296,-0.985686,-1.113259,-0.641791,-0.640129,dos
-0.009977,-0.558813,-0.349275,-0.608766,-0.011796,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009893,-0.092739,-0.349275,-0.608766,-0.000685,0.772093,0.093282,-0.72895,-0.913384,-0.355926,-0.641791,-0.640129,normal
-0.010092,1.771557,0.042772,0.370672,-0.039309,-1.479762,-0.066982,1.302907,-1.021837,-1.135533,1.603803,1.595445,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.038802,0.772093,-0.38751,0.51807,0.722451,0.535054,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,-1.20681,-0.120404,0.378543,-0.88627,-1.001886,-0.641791,-0.640129,dos
0.198037,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.720229,-0.6061,-0.712318,-0.641791,-0.640129,normal
-0.010008,-0.558813,-0.349275,-0.608766,-0.023909,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009943,-0.558813,-0.349275,-0.608766,-0.02508,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009997,-0.558813,-0.349275,-0.608766,-0.030146,0.772093,-0.440932,-0.702788,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009994,-0.558813,-0.349275,-0.608766,0.060792,0.772093,-0.440932,-0.702788,0.758602,1.069642,-0.641791,-0.640129,normal
-0.00948,0.373335,-0.349275,-0.608766,-0.035617,0.772093,-0.120404,-0.72895,0.198261,0.26776,-0.641791,-0.640129,normal
0.006705,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.013561,-0.580703,-0.560911,-0.244554,-0.641791,-0.640129,normal
-0.003129,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.280668,-0.641746,-0.127098,0.223211,-0.641791,-0.640129,normal
-0.009989,-0.558813,-0.349275,5.26786,0.437328,0.772093,-0.440932,-0.72895,1.102037,1.069642,-0.619335,1.595445,normal
-0.010073,0.062619,-0.349275,-0.608766,-0.038498,0.772093,-0.440932,0.866886,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010004,-0.558813,-0.349275,-0.608766,0.141597,0.772093,-0.440932,-0.685348,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009968,-0.558813,-0.349275,-0.608766,0.055647,0.772093,-0.440932,-0.606864,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010031,-0.714171,3.011128,-0.608766,-0.039309,-1.047588,2.069871,-0.694068,-1.030875,-1.157808,-0.641791,-0.640129,normal
-0.009987,-0.558813,-0.349275,-0.608766,-0.031069,0.772093,-0.440932,-0.615584,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010079,0.062619,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.72895,-0.542835,-0.667769,-0.641791,-0.640129,normal
-0.005365,0.373335,-0.349275,-0.608766,-0.023233,0.772093,-0.38751,-0.72895,0.153072,-0.200005,-0.641791,-0.640129,normal
-0.010092,2.392989,-0.013235,4.288422,-0.039309,-1.479762,-0.066982,1.459874,-1.021837,-1.135533,-0.641791,-0.640129,dos
-0.010092,-0.79185,2.451061,-0.608766,-0.015984,0.203443,-0.440932,-0.702788,-0.994724,1.069642,-0.641791,-0.640129,u2r
-0.009388,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.280668,-0.685348,-0.642251,-0.62322,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.366032,-0.066982,1.398831,-0.877233,-1.001886,1.603803,1.595445,dos
-0.009947,-0.558813,-0.349275,-0.608766,-0.019395,0.772093,-0.440932,-0.510939,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009665,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.720229,-0.407269,-0.511847,-0.641791,-0.640129,normal
-0.009978,-0.558813,-0.349275,-0.608766,-0.035785,0.772093,-0.440932,-0.694068,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009472,0.373335,-0.349275,-0.608766,-0.035673,0.772093,3.138298,-0.72895,0.541696,0.334583,-0.641791,-0.640129,normal
-0.009981,-0.558813,-0.349275,-0.608766,0.394595,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009928,-0.558813,-0.349275,-0.608766,-0.030438,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,3.325137,-0.013235,4.288422,-0.039309,-1.343286,-0.066982,1.285466,-0.88627,-1.001886,-0.641791,-0.640129,dos
-0.010092,1.771557,-0.013235,0.370672,-0.039309,-1.479762,-0.066982,1.302907,-1.012799,-1.135533,1.603803,1.595445,dos
-0.010012,-0.558813,-0.349275,-0.608766,-0.0044,0.772093,-0.440932,-0.423735,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,3.0921,-0.069241,0.370672,-0.039309,-1.43427,-0.173825,1.677885,-0.958573,-1.06871,1.603803,1.595445,dos
-0.010092,-0.636492,0.042772,0.370672,-0.039309,-1.411524,-0.066982,1.067456,-0.96761,-1.090984,1.603803,1.595445,dos
-0.010092,1.693878,0.098779,0.370672,-0.039309,-1.366032,-0.013561,1.111058,-0.931459,-1.046435,1.603803,1.595445,dos
-0.010018,-0.558813,-0.349275,-0.608766,0.373476,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.009902,-0.092739,-0.349275,-0.608766,0.880114,0.772093,4.687517,-0.72895,-1.030875,-1.157808,1.491523,-0.640129,normal
0.198037,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.013561,-0.720229,-0.985686,-0.82369,-0.641791,-0.640129,normal
-0.010049,-0.636492,1.27492,-0.608766,-0.037677,-1.184064,-0.38751,-0.676627,1.020698,0.824622,-0.641791,-0.640129,normal
-0.009933,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,0.360388,-0.720229,-0.750704,-0.645494,-0.641791,-0.640129,normal
-0.010092,2.392989,-0.013235,0.370672,-0.039309,-1.457016,-0.120404,1.241864,-0.931459,-1.046435,1.603803,1.595445,dos
-0.010049,-0.636492,-0.349275,-0.608766,-0.037677,0.772093,-0.38751,-0.72895,1.029735,0.846897,-0.641791,-0.640129,normal
-0.010092,1.53852,-0.013235,0.370672,-0.039309,-1.184064,-0.120404,0.422145,-0.877233,-1.001886,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,1.350109,-0.039309,-1.343286,-0.120404,0.465747,-0.949535,-1.046435,-0.641791,-0.640129,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.366032,-0.013561,1.721487,-1.003761,-1.113259,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.457016,0.253546,0.430865,-0.88627,-0.712318,1.603803,1.595445,dos
-0.009878,-0.714171,-0.349275,-0.608766,-0.039264,0.772093,-0.440932,1.599401,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010042,-0.092739,-0.349275,-0.608766,0.04484,0.772093,-0.334089,-0.72895,-1.021837,-1.135533,-0.641791,-0.640129,normal
-0.010092,-0.636492,0.210792,-0.608766,-0.039309,0.248935,2.550663,-0.467337,-0.823006,-0.957337,-0.529512,-0.640129,probe
-0.007073,-0.79185,-0.349275,-0.608766,-0.039309,0.772093,-0.334089,-0.650466,-0.027683,-0.088632,-0.641791,-0.640129,normal
-0.010089,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,0.424205,1.069642,-0.641791,-0.640129,probe
-0.004975,0.373335,-0.349275,-0.608766,-0.028975,0.772093,-0.38751,-0.72895,-0.976648,-1.090984,-0.641791,-0.640129,normal
-0.010092,2.392989,0.042772,0.370672,-0.039309,-1.502509,-0.066982,1.206982,-0.859157,-0.979612,1.603803,1.595445,dos
-0.010092,1.460841,-0.013235,0.370672,-0.039309,-1.252302,-0.173825,0.029726,-0.949535,-1.06871,1.603803,1.595445,dos
-0.010092,3.558174,-0.069241,0.370672,-0.039309,-1.43427,-0.173825,1.37267,-0.96761,-1.090984,1.603803,1.595445,dos
-0.009969,-0.558813,-0.349275,-0.608766,0.020141,0.772093,-0.440932,-0.711509,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010031,-0.714171,-0.349275,-0.608766,-0.038127,0.772093,1.749343,-0.72895,-1.012799,-1.135533,-0.641791,-0.640129,normal
-0.009755,0.373335,-0.349275,-0.608766,-0.03556,0.772093,-0.280668,-0.72895,0.623036,0.601877,-0.641791,-0.640129,normal
-0.010092,-0.01506,-0.069241,0.370672,-0.039309,-1.343286,-0.173825,1.721487,-0.868195,-1.001886,1.603803,1.595445,dos
-0.009959,-0.558813,-0.349275,-0.608766,-0.008757,0.772093,-0.440932,-0.659186,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,2.859063,-0.013235,1.350109,-0.039309,-1.229556,-0.120404,0.51807,-0.88627,-1.001886,-0.641791,-0.640129,dos
-0.010092,1.849236,0.042772,4.288422,-0.039309,-1.297794,-0.013561,1.285466,-0.859157,-0.979612,-0.641791,-0.640129,dos
-0.010074,0.062619,-0.349275,-0.608766,-0.037812,0.772093,-0.38751,-0.571982,1.255679,1.069642,-0.641791,-0.640129,normal
-0.010085,-0.248097,-0.349275,-0.608766,-0.039309,0.772093,-0.440932,-0.72895,0.026544,1.069642,-0.641791,-0.640129,probe
-0.00997,-0.558813,-0.349275,-0.608766,-0.01022,0.772093,-0.440932,-0.720229,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010005,-0.558813,-0.349275,-0.608766,-0.020217,0.772093,-0.440932,-0.72895,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.184064,-0.120404,0.282618,-0.994724,-1.113259,1.603803,1.595445,dos
-0.010092,1.693878,-0.013235,0.370672,-0.039309,-1.502509,-0.066982,1.424993,-1.003761,-1.113259,1.603803,1.595445,dos
-0.010092,-0.636492,-0.013235,0.370672,-0.039309,-1.366032,-0.013561,1.329068,-0.904346,-1.024161,1.603803,1.595445,dos
-0.009558,0.373335,-0.349275,-0.608766,-0.035583,0.772093,0.03986,-0.72895,0.062695,0.46823,-0.641791,-0.640129,normal
-0.010092,3.402816,0.042772,0.370672,-0.039309,-1.184064,-0.066982,-0.10108,-0.949535,-1.06871,1.603803,1.595445,dos
-0.009968,-0.558813,-0.349275,-0.608766,0.004854,0.772093,-0.440932,-0.676627,1.264717,1.069642,-0.641791,-0.640129,normal
0.158072,4.101927,-0.349275,-0.608766,0.39401,0.772093,-0.280668,-0.72895,-0.877233,-1.001886,-0.641791,-0.640129,normal
-0.010007,-0.558813,-0.349275,-0.608766,-0.027568,0.772093,-0.440932,-0.633025,1.264717,1.069642,-0.641791,-0.640129,normal
-0.010074,0.062619,-0.349275,-0.608766,-0.038825,0.772093,-0.440932,0.151812,1.264717,1.069642,-0.641791,-0.640129,normal
