@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
0,1.098612,0.058269,0.693147,0,0.058269,dos
4.997212,0.693147,0,0,4.663439,0.693147,normal
0,3.931826,0.04879,0.693147,0,0.122218,dos
0,3.496508,0.04879,0.693147,0,0.04879,dos
5.442418,1.386294,0,0,9.221676,0.693147,normal
3.806662,2.484907,0,0,3.806662,0.693147,normal
5.488938,1.386294,0,0,7.26543,0.693147,normal
7.647786,2.772589,0,0,5.811141,0.693147,normal
3.850148,2.484907,0.00995,0,4.465908,0.693147,normal
7.488853,2.772589,0,0,5.793014,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,probe
6.603944,2.302585,0,1.791759,11.627646,0.693147,normal
5.720312,1.386294,0,0,7.474772,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.019803,dos
0,3.871201,0.067659,1.098612,0,0.09531,dos
0,3.178054,0.058269,0.693147,0,0.058269,dos
7.293698,0,0,0,0,0.693147,normal
0,2.302585,0.058269,0.693147,0,0.067659,dos
6.198479,0,0,0,0,0.693147,normal
5.505332,0,0,0,0,0.693147,normal
3.78419,2.484907,0,0,4.890349,0.693147,normal
5.733341,1.386294,0,0,6.926577,0.693147,normal
0,3.465736,0.058269,0.693147,0,0.076961,dos
0,1.098612,0.693147,1.098612,0,0.405465,probe
3.610918,2.484907,0,0,0,0.693147,normal
3.7612,2.484907,0,0,4.317488,0.693147,normal
0,3.850148,0.067659,0.693147,0,0.019803,dos
8.193677,2.772589,0,0,5.645447,0.693147,normal
4.663439,1.098612,0.254642,0,4.990433,0.131028,normal
5.236442,1.386294,0,0,6.788972,0.693147,normal
8.495561,0,0,0,0,0.693147,normal
0.693147,0.693147,0,1.386294,0,0.693147,probe
9.248599,0,0,0,0,0.693147,normal
9.325007,2.772589,0,0,7.3473,0.693147,normal
5.293305,1.386294,0,0,6.698268,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.019803,dos
0,1.098612,0.058269,0.693147,0,0.058269,dos
9.490998,0,0,0,0,0.693147,normal
5.459586,1.386294,0,0,6.981006,0.693147,normal
0,3.583519,0.04879,0.693147,0,0.113329,dos
6.25575,3.258097,0,0,0,0.693147,dos
4.615121,1.098612,0,0,0,0.693147,probe
0,3.178054,0.067659,0.693147,0,0.019803,dos
0,1.386294,0.058269,0.693147,0,0.254642,dos
5.308268,2.302585,0,0,10.677016,0.693147,normal
0,1.098612,0.076961,0.693147,0,0.157004,dos
4.997212,0.693147,0.470004,0,0,0.182322,normal
5.710427,1.386294,0,0,6.238325,0.693147,normal
5.370638,1.386294,0,0,6.493754,0.693147,normal
2.197225,2.397895,0,0,0,0.693147,normal
5.575949,1.386294,0,0,6.960348,0.693147,normal
0,1.098612,0.405465,2.079442,0,0.182322,probe
0,1.098612,0.058269,0.693147,0,0.029559,dos
6.709304,2.772589,0,0,5.814131,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.029559,dos
7.021084,2.772589,0,0,5.799093,0.693147,normal
5.398163,1.386294,0,0,7.818832,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.019803,dos
7.300473,3.258097,0,0,0,0.693147,dos
0,1.098612,0.058269,1.098612,0,0.029559,dos
0,1.098612,0.067659,1.098612,0,0.029559,dos
7.172425,2.772589,0,0,5.814131,0.693147,normal
3.367296,1.098612,0,0,0,0.693147,dos
6.940222,3.258097,0,0,0,0.693147,dos
0,3.091042,0.058269,0.693147,0,0.04879,dos
0,2.564949,0.058269,0.693147,0,0.058269,dos
0.693147,1.098612,0.09531,0,0,0.307485,probe
0,1.098612,0.058269,0.693147,0,0.198851,dos
5.717028,1.386294,0,0,8.196988,0.693147,normal
5.924256,1.386294,0,0,5.846439,0.693147,normal
4.234107,2.484907,0,0,0,0.693147,normal
7.591862,2.772589,0,0,5.811141,0.693147,normal
4.317488,0,0,0,0,0.693147,normal
0,2.70805,0.058269,0.693147,0,0.122218,dos
0,1.098612,0.058269,0.693147,0,0.067659,dos
0,1.098612,0.058269,0.693147,0,0.113329,dos
0,1.791759,0,1.098612,0,0.693147,probe
0.693147,1.098612,0,1.386294,0,0.693147,probe
2.197225,2.079442,0,0,0,0.693147,probe
3.806662,2.484907,0,0,3.806662,0.693147,normal
5.828946,1.386294,0,0,5.652489,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.122218,dos
0,1.098612,0.058269,0.693147,0,0.039221,dos
0,2.70805,0.067659,0.693147,0,0.029559,dos
5.786897,1.386294,0,0,8.627661,0.693147,normal
3.850148,2.484907,0,0,4.356709,0.693147,normal
5.337538,1.386294,0,0,6.552508,0.693147,normal
5.752573,1.386294,0,0,5.983936,0.693147,normal
0,2.944439,0.076961,0.693147,0,0.067659,dos
0,1.098612,0.113329,0.693147,0,0.223144,dos
5.820083,1.386294,0,0,9.331141,0.693147,normal
5.442418,1.386294,0,0,5.693732,0.693147,normal
0,2.564949,0.058269,0.693147,0,0.039221,dos
0,2.302585,0.076961,0.693147,0,0.207014,dos
5.438079,1.386294,0,0,6.911747,0.693147,normal
2.197225,2.397895,0,0,4.934474,0.693147,normal
4.997212,0.693147,0.512824,0,0,0.285179,normal
0,3.970292,0.04879,0.693147,0,0.029559,dos
0,4.143135,0.058269,1.098612,0,0.029559,dos
5.438079,1.386294,0,0,5.209486,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.00995,dos
0,1.098612,0.058269,0.693147,0,0.122218,dos
4.276666,0,0.693147,0,0,0.405465,normal
5.365976,1.386294,0,0,7.610853,0.693147,normal
5.777652,1.386294,0,0,7.355641,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
4.983607,0.693147,0,0,4.663439,0.693147,normal
5.669881,1.386294,0,1.94591,7.979681,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.067659,dos
5.429346,1.386294,0,0,7.94094,0.693147,normal
7.006695,2.772589,0,0,5.820083,0.693147,normal
5.768321,1.386294,0,0,6.265301,0.693147,normal
3.828641,2.484907,0.00995,0,4.418841,0.688135,normal
0,2.890372,0.058269,0.693147,0,0.019803,dos
4.094345,0.693147,0.285179,0,0,0.076961,normal
5.347108,1.386294,0,0,5.755742,0.693147,normal
2.197225,2.397895,0,0,5.749393,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
7.255591,2.772589,0,0,5.899897,0.693147,normal
0,3.7612,0.058269,1.098612,0,0.058269,dos
5.811141,1.386294,0,0,7.513709,0.693147,normal
3.583519,2.484907,0,0,4.521789,0.693147,normal
5.509388,1.386294,0,0,6.630683,0.693147,normal
3.367296,1.098612,0,0,0,0.693147,dos
0,3.7612,0.058269,1.098612,0,0.029559,dos
5.648974,1.386294,0,0,5.783825,0.693147,normal
6.345636,2.772589,0,0,5.811141,0.693147,normal
7.658228,2.772589,0,0,5.796058,0.693147,normal
3.433987,2.079442,0,0,0,0.693147,normal
0,3.433987,0.04879,0.693147,0,0.058269,dos
2.197225,2.079442,0,0,0,0.693147,probe
5.808142,1.386294,0,0,7.760041,0.693147,normal
5.393628,1.386294,0,0,8.03948,0.693147,normal
0.693147,1.098612,0.215111,0,0,0.076961,probe
0,1.098612,0.058269,0.693147,0,0.165514,dos
0,3.091042,0.04879,0.693147,0,0.029559,dos
5.690359,1.386294,0,0,7.103322,0.693147,normal
0,3.871201,0.067659,0.693147,0,0.029559,dos
0,3.178054,0.058269,0.693147,0,0.00995,dos
0,3.401197,0.058269,1.098612,0,0.131028,dos
0,1.098612,0,1.386294,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.019803,dos
0,1.098612,0.04879,0.693147,0,0.113329,dos
5.78996,1.386294,0,0,9.5808,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.139762,dos
0,1.098612,0.693147,1.098612,0,0.405465,probe
0,4.127134,0.039221,0.693147,0,0.165514,dos
0,1.098612,0.076961,0.693147,0,0.029559,dos
5.605802,1.386294,0,0,6.714171,0.693147,normal
0,2.944439,0.09531,0.693147,0,0.198851,dos
0,1.098612,0.067659,0.693147,0,0.122218,dos
7.17012,2.772589,0.058269,0,5.966147,0,normal
0,1.098612,0.122218,0.693147,0,0.039221,dos
0,3.78419,0.058269,1.791759,0,0.039221,dos
0,2.833213,0.058269,0.693147,0,0.058269,dos
0,3.496508,0.058269,1.098612,0,0.067659,dos
3.526361,2.484907,0,0,3.526361,0.693147,normal
3.828641,2.484907,0,0,4.276666,0.693147,normal
0,2.890372,0.058269,0.693147,0,0.131028,dos
5.313206,1.386294,0,0,4.859812,0.693147,normal
5.602119,1.386294,0,0,8.898639,0.693147,normal
3.828641,2.484907,0,0,4.744932,0.693147,normal
0.693147,0.693147,0,1.386294,0,0.693147,probe
0,2.772589,0,0.693147,0,0.693147,dos
6.248043,0.693147,0,0,1.609438,0.693147,normal
0,2.564949,0.04879,0.693147,0,0.04879,dos
0,3.871201,0.058269,0.693147,0,0.09531,dos
5.497168,1.386294,0,0,7.112327,0.693147,normal
0,3.496508,0.067659,0.693147,0,0.00995,dos
0,3.091042,0.058269,0.693147,0,0.04879,dos
5.799093,1.386294,0,0,8.724045,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.019803,dos
0,1.098612,0.058269,0.693147,0,0.09531,dos
0,2.302585,0.122218,0.693147,0,0.14842,dos
5.298317,1.386294,0,0,9.055439,0.693147,normal
5.313206,1.386294,0,0,7.167809,0.693147,normal
0.693147,1.098612,0,1.386294,0,0.693147,probe
5.303305,1.386294,0,0,5.823046,0.693147,normal
5.620401,1.386294,0,0,7.738924,0.693147,normal
0,3.091042,0.04879,0.693147,0,0.086178,dos
0,3.73767,0.04879,0.693147,0,0.058269,dos
5.313206,1.386294,0,0,6.940222,0.693147,normal
7.205635,2.772589,0,0,5.799093,0.693147,normal
5.669881,1.386294,0,0,6.265301,0.693147,normal
3.850148,2.484907,0.512824,0,3.850148,0.285179,normal
0,1.098612,0.058269,0.693147,0,0.039221,dos
5.379897,1.386294,0,0,9.270777,0.693147,normal
0,3.218876,0.693147,1.098612,0,0.405465,probe
0,3.433987,0.067659,0.693147,0,0.00995,dos
9.530465,0,0,0,0,0.693147,normal
5.463832,1.386294,0,0,7.100027,0.693147,normal
0,3.295837,0.058269,0.693147,0,0.00995,dos
5.537334,1.386294,0,0,6.150603,0.693147,normal
5.669881,1.386294,0,0,8.805825,0.693147,normal
0,3.637586,0.058269,0.693147,0,0.139762,dos
5.420535,1.386294,0,0,6.721426,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
6.464588,0,0,0,0,0.693147,normal
6.342121,0,0,0,0,0.693147,normal
0,1.098612,0.076961,1.098612,0,0.086178,dos
0,2.639057,0,2.397895,0,0.693147,probe
5.710427,1.386294,0,0,7.484369,0.693147,normal
3.78419,2.484907,0,0,4.89784,0.693147,normal
5.872118,1.386294,0,0,8.172164,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
6.421622,2.772589,0,0,5.799093,0.693147,normal
5.4161,1.386294,0,0,7.882315,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.09531,dos
2.197225,2.079442,0,0,0,0.693147,probe
5.560682,1.386294,0,0,6.620073,0.693147,normal
3.7612,2.484907,0,0,4.691348,0.693147,normal
0,3.7612,0.058269,0.693147,0,0.029559,dos
5.780744,1.386294,0,0,6.413459,0.693147,normal
3.433987,2.079442,0,0,0,0.693147,normal
5.950643,0,0,0,0,0.693147,normal
5.758902,1.386294,0,0,5.872118,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
3.7612,2.484907,0,0,4.762174,0.693147,normal
5.666427,1.386294,0,0,6.588926,0.693147,normal
5.627621,1.386294,0,0,10.948207,0.693147,normal
7.499977,2.772589,0,0,6.120297,0.693147,normal
3.828641,2.484907,0.00995,0,4.934474,0.693147,normal
0.693147,0.693147,0.173953,0,0,0.039221,probe
5.278115,1.386294,0,0,10.620742,0.693147,normal
5.342334,1.386294,0,0,7.634337,0.693147,normal
5.723585,1.386294,0,0,6.248043,0.693147,normal
0,2.397895,0.058269,0.693147,0,0.029559,dos
6.25575,3.258097,0,0,0,0.693147,dos
6.785588,0,0,0,0,0.693147,normal
0,3.610918,0.067659,0.693147,0,0.039221,dos
5.834811,1.386294,0,0,6.416732,0.693147,normal
0,1.791759,0.058269,0.693147,0,0,dos
5.57973,1.386294,0,0,7.628518,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
5.337538,1.386294,0,0,7.321189,0.693147,normal
0,1.098612,0.058269,1.098612,0,0.029559,dos
0,3.044522,0.067659,0.693147,0,0.019803,dos
5.783825,2.302585,0,0,9.301825,0.693147,normal
0,3.78419,0.067659,0.693147,0,0.131028,dos
0,3.583519,0.058269,0.693147,0,0.223144,dos
0,2.564949,0.457425,0.693147,0,0.00995,probe
5.327876,1.386294,0,0,6.949856,0.693147,normal
0,3.688879,0.04879,0.693147,0,0.14842,dos
0,3.332205,0.058269,1.098612,0,0.058269,dos
5.4161,1.386294,0,0,7.400621,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.019803,dos
5.488938,1.386294,0,0,6.555357,0.693147,normal
6.688355,2.772589,0,0,5.799093,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.122218,dos
0,1.386294,0,0.693147,0,0.693147,normal
6.938284,0,0,0,0,0.693147,normal
4.663439,1.098612,0.693147,0,4.990433,0.285179,normal
5.545177,1.386294,0,0,10.541862,0.693147,normal
5.783825,1.386294,0,0,5.673323,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.131028,dos
6.940222,3.258097,0,0,0,0.693147,dos
0,1.098612,0.058269,0.693147,0,0.067659,dos
0.693147,0.693147,0.254642,0,0,0.058269,probe
0,0.693147,0.693147,1.098612,0,0,probe
5.501258,1.386294,0,0,6.246107,0.693147,normal
5.533389,0,0,0,0,0.693147,normal
8.357963,2.772589,0,0,5.902633,0.693147,normal
5.407172,1.386294,0,0,6.765039,0.693147,normal
7.218177,0,0,0,0,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.04879,dos
0,1.386294,0,1.098612,0,0.693147,normal
5.356586,1.386294,0,0,7.45008,0.693147,normal
5.950643,0,0,0,0,0.693147,normal
0,1.098612,0.086178,0.693147,0,0.314811,dos
5.420535,1.386294,0,0,7.802209,0.693147,normal
6.618739,0,0,0,0,0.693147,normal
0,3.135494,0.058269,0.693147,0,0.058269,dos
0,1.098612,0,0.693147,0,0.693147,dos
5.700444,1.386294,0,0,6.568078,0.693147,normal
0,3.433987,0.04879,0.693147,0,0.165514,dos
5.023881,1.386294,0,0,5.267858,0.693147,normal
5.852202,1.386294,0,0,8.509363,0.693147,normal
5.68358,1.386294,0,0,5.560682,0.693147,normal
0,3.637586,0.067659,0.693147,0,0.04879,dos
3.828641,2.484907,0,0,3.828641,0.693147,normal
10.906708,1.386294,0,0,9.025816,0.693147,dos
3.89182,3.806662,0.336472,0,3.89182,0.182322,normal
5.379897,1.386294,0,0,6.566672,0.693147,normal
6.632002,2.772589,0,0,5.802118,0.693147,normal
6.049733,1.386294,0,0,6.559615,0.693147,normal
4.990433,0.693147,0,0,0,0.693147,normal
0,3.401197,0.058269,0.693147,0,0.019803,dos
0,1.098612,0.058269,0.693147,0,0.00995,dos
8.876684,0,0,0,0,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.157004,dos
0,2.397895,0.067659,0.693147,0,0.058269,dos
3.828641,2.484907,0,0,4.934474,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.09531,dos
6.940222,3.258097,0,0,0,0.693147,dos
5.459586,1.386294,0,0,10.076474,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
0,1.098612,0.058269,0.693147,0,0.00995,dos
4.663439,1.098612,0,0,4.990433,0.693147,normal
5.680173,1.386294,0,0,7.924072,0.693147,normal
5.860786,1.386294,0,0,7.302496,0.693147,normal
5.446737,1.386294,0,0,6.739337,0.693147,normal
3.806662,2.484907,0,0,3.806662,0.693147,normal
0,3.526361,0.693147,1.098612,0,0,probe
0.693147,2.484907,0.131028,0,0,0.165514,probe
3.828641,2.484907,0,0,3.828641,0.693147,normal
0,1.098612,0.113329,0.693147,0,0.198851,dos
3.433987,2.484907,0,0,3.433987,0.693147,normal
7.845024,2.772589,0,0,5.802118,0.693147,normal
5.831882,1.386294,0,0,5.752573,0.693147,normal
0,1.098612,0.058269,1.098612,0,0.019803,dos
5.32301,1.386294,0,0,7.012115,0.693147,normal
5.123964,0,0,0,0,0.693147,normal
0,3.7612,0.058269,0.693147,0,0.039221,dos
2.197225,2.079442,0,0,0,0.693147,probe
0,3.73767,0,0,1.609438,0.693147,normal
5.736572,1.386294,0,0,5.968708,0.693147,normal
3.78419,0,0,0,0,0.693147,normal
0,1.098612,0.067659,1.791759,0,0.086178,dos
0,4.127134,0.04879,0.693147,0,0.076961,dos
0,3.433987,0.058269,1.098612,0,0.04879,dos
5.700444,1.386294,0,0,8.782016,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
0,1.098612,0.067659,0.693147,0,0.039221,dos
5.765191,1.386294,0,0,7.99497,0.693147,normal
5.411646,1.386294,0,0,8.578665,0.693147,normal
0.693147,1.098612,0.00995,0,0,0.662688,probe
5.768321,1.386294,0,0,9.166388,0.693147,normal
3.7612,2.484907,0,0,3.7612,0.693147,normal
5.655992,1.386294,0,0,8.008366,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
4.990433,0.693147,0.693147,0,0,0.405465,normal
0,1.098612,0.067659,0.693147,0,0.086178,dos
5.690359,1.386294,0,0,8.117014,0.693147,normal
0,1.386294,0,0.693147,0,0.693147,normal
0,3.583519,0.058269,0.693147,0,0.039221,dos
0,0.693147,0.693147,1.098612,0,0,probe
0,1.098612,0.04879,0.693147,0,0.10436,dos
7.36328,2.772589,0,0,5.802118,0.693147,normal
5.342334,1.386294,0,0,5.983936,0.693147,normal
5.389072,1.386294,0,0,5.713733,0.693147,normal
5.308268,1.386294,0,0,6.96508,0.693147,normal
0,2.70805,0.058269,0.693147,0,0.067659,dos
10.906708,1.386294,0,0,9.025816,0.693147,dos
0,4.127134,0.04879,0.693147,0,0.00995,dos
0,3.610918,0.067659,0.693147,0,0.019803,dos
0,1.098612,0.058269,1.098612,0,0.04879,dos
0,1.098612,0.04879,0.693147,0,0.122218,dos
6.889591,2.772589,0,0,5.802118,0.693147,normal
5.746203,1.386294,0,0,5.652489,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
0.693147,1.098612,0.067659,0,0,0.364643,probe
5.389072,1.386294,0,0,7.451242,0.693147,normal
5.762051,1.386294,0,0,8.085179,0.693147,normal
0,3.135494,0.058269,1.791759,0,0.076961,dos
5.342334,1.386294,0,0,6.561031,0.693147,normal
5.525453,1.386294,0,0,6.527958,0.693147,normal
0,3.401197,0.04879,0.693147,0,0.182322,dos
0,1.386294,0,0.693147,0,0.693147,dos
0,1.098612,0.058269,0.693147,0,0.058269,dos
5.351858,1.386294,0,0,4.663439,0.693147,normal
3.850148,2.484907,0,0,3.850148,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.076961,dos
0,1.098612,0.076961,0.693147,0,0.019803,dos
5.159055,1.386294,0,0,9.383453,0.693147,normal
7.102499,0,0,0,0,0.693147,normal
3.806662,2.484907,0,0,3.806662,0.693147,normal
3.637586,2.484907,0,0,4.584967,0.693147,normal
7.207119,2.772589,0,0,5.805135,0.693147,normal
5.442418,1.386294,0,0,10.20869,0.693147,normal
4.663439,1.098612,0,0,4.983607,0.693147,normal
5.56452,1.386294,0,0,5.966147,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
0,1.098612,0.058269,0.693147,0,0.14842,dos
0,1.386294,0,1.098612,0,0.693147,normal
0,3.89182,0.067659,1.098612,0,0.00995,dos
5.365976,1.386294,0,0,8.882392,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.09531,dos
5.308268,1.386294,0,0,8.314097,0.693147,normal
3.828641,2.484907,0,0,4.718499,0.693147,normal
0,3.7612,0.04879,0.693147,0,0.067659,dos
5.805135,1.386294,0,0,7.553811,0.693147,normal
0,2.197225,0.058269,0.693147,0,0.086178,dos
0,4.127134,0.058269,0.693147,0,0,dos
6.893656,2.772589,0,0,5.808142,0.693147,normal
5.652489,1.386294,0,0,8.697847,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,probe
0,3.637586,0.058269,0.693147,0,0.086178,dos
5.598422,1.386294,0,0,9.23308,0.693147,normal
5.799093,1.386294,0,0,8.14119,0.693147,normal
0,1.791759,0.058269,0.693147,0,0.039221,dos
3.78419,2.484907,0,0,4.317488,0.693147,normal
5.488938,3.135494,0,0,6.652863,0.693147,normal
5.673323,1.386294,0,0,8.034307,0.693147,normal
0,1.791759,0.04879,0.693147,0,0.076961,dos
0,1.098612,0.058269,1.098612,0,0.113329,dos
5.860786,1.386294,0,0,5.638355,0.693147,normal
0,3.663562,0.067659,1.791759,0,0.039221,dos
0,3.850148,0.058269,0.693147,0,0.076961,dos
0,1.098612,0.067659,0.693147,0,0.00995,dos
5.56452,1.386294,0,0,6.652863,0.693147,normal
0.693147,1.098612,0.582216,0,0,0.067659,probe
0,2.639057,0.058269,0.693147,0,0.04879,dos
10.498388,1.386294,0,1.386294,8.672657,0.693147,dos
3.828641,2.484907,0,0,4.875197,0.693147,normal
5.509388,0,0,0,0,0.693147,r2l
3.637586,2.484907,0,0,4.779123,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,normal
5.549076,1.386294,0,0,6.769642,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.058269,dos
3.496508,2.484907,0,0,0,0.693147,normal
7.231287,2.772589,0,0,5.831882,0.693147,normal
0,1.098612,0.693147,1.098612,0,0.00995,probe
6.698268,2.772589,0,0,5.78996,0.693147,normal
5.429346,1.386294,0,0,5.97381,0.693147,normal
5.493061,1.386294,0,0,5.293305,0.693147,normal
5.814131,0,0,0,0,0.693147,r2l
6.982863,2.772589,0,0,5.805135,0.693147,normal
4.663439,1.098612,0.336472,0,4.990433,0.182322,normal
0,3.73767,0.067659,1.791759,0,0.04879,dos
0,2.397895,0.067659,0.693147,0,0.231112,dos
0,1.098612,0.058269,0.693147,0,0.04879,dos
0,4.043051,0.067659,0.693147,0,0.122218,dos
10.906708,1.386294,0,0,9.025816,0.693147,dos
4.997212,0.693147,0,0,4.663439,0.693147,normal
0,2.302585,0.09531,0.693147,0,0.482426,dos
5.472271,1.386294,0,0,8.395929,0.693147,normal
5.840642,1.386294,0,0,8.332068,0.693147,normal
4.997212,0.693147,0,0,4.663439,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
6.57368,2.772589,0,0,5.799093,0.693147,normal
5.313206,1.386294,0,0,8.469892,0.693147,normal
5.493061,1.386294,0,0,8.067776,0.693147,normal
4.962845,1.386294,0,0,10.198654,0.693147,normal
0,2.564949,0.067659,0.693147,0,0.019803,dos
0,2.639057,0.067659,1.098612,0,0.019803,dos
0,1.386294,0,1.098612,0,0.693147,normal
0,2.564949,0,1.386294,0,0.693147,probe
0,3.401197,0.058269,0.693147,0,0.09531,dos
0.693147,0.693147,0,1.386294,0,0.693147,probe
0,2.639057,0.04879,0.693147,0,0.067659,dos
0,2.890372,0.067659,0.693147,0,0.14842,dos
3.135494,2.484907,0.693147,0,4.330733,0.405465,normal
0,1.098612,0,1.386294,0,0.693147,probe
0,4.060443,0.058269,0.693147,0,0.131028,dos
6.054439,0,0,0,0,0.693147,normal
6.464588,0,0.559616,0,0,0.405465,normal
0,1.94591,0.058269,0.693147,0,0.09531,dos
5.438079,1.386294,0,0,6.759255,0.693147,normal
5.231109,1.386294,0,0,6.429719,0.693147,normal
4.369448,2.995732,0.058269,0,0,0.029559,normal
0,3.663562,0.067659,0.693147,0,0.10436,dos
4.369448,2.995732,0.076961,0,0,0.076961,normal
7.31055,3.135494,0,0,8.331586,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.058269,dos
3.806662,2.484907,0,0,4.859812,0.693147,normal
7.408531,2.772589,0,0,5.820083,0.693147,normal
3.7612,2.484907,0,0,3.7612,0.693147,normal
5.308268,1.386294,0,0,6.298949,0.693147,normal
0,0,0.113329,0.693147,0,0.24686,dos
6.940222,3.258097,0,0,0,0.693147,dos
3.7612,2.484907,0,0,4.691348,0.693147,normal
5.521461,3.135494,0,0,6.652863,0.693147,normal
3.850148,2.484907,0.254642,0,4.770685,0.620576,normal
8.582419,0,0,0,0,0.693147,normal
3.806662,2.484907,0,0,4.890349,0.693147,normal
0,3.044522,0.04879,0.693147,0,0.04879,dos
5.225747,1.386294,0.693147,0,9.339701,0.405465,normal
5.826,1.386294,0,0,9.381685,0.693147,normal
5.805135,1.386294,0,0,7.829233,0.693147,normal
0,1.098612,0,1.386294,0,0.693147,probe
3.7612,2.484907,0,0,3.7612,0.693147,normal
5.655992,1.386294,0,0,9.463819,0.693147,normal
7.080026,2.772589,0,0,6.021023,0.693147,normal
5.429346,1.386294,0,0,6.212606,0.693147,normal
0,0,0,0,15.454776,0.693147,r2l
0,1.386294,0,1.098612,0,0.693147,normal
3.433987,2.079442,0,0,0,0.693147,normal
5.225747,1.386294,0,0,8.885441,0.693147,normal
0.693147,1.098612,0.270027,0,0,0.076961,probe
3.367296,1.098612,0,0,0,0.693147,dos
0,1.098612,0.058269,0.693147,0,0.00995,dos
5.480639,1.386294,0,0,6.304449,0.693147,normal
0,3.89182,0.067659,0.693147,0,0,dos
5.765191,1.386294,0,0,8.996652,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,dos
5.273,1.386294,0,0,8.347353,0.693147,normal
5.796058,1.386294,0,0,7.901748,0.693147,normal
0,3.496508,0.067659,0.693147,0,0.09531,dos
0,3.465736,0.04879,0.693147,0,0.067659,dos
0,3.496508,0.058269,0.693147,0,0.04879,dos
5.811141,1.386294,0,0,7.233455,0.693147,normal
0,1.098612,0.076961,1.098612,0,0.076961,dos
0,3.044522,0.058269,1.098612,0,0.029559,dos
0,3.135494,0.058269,0.693147,0,0.00995,dos
0,2.70805,0.058269,1.098612,0,0.058269,dos
3.828641,2.484907,0,0,4.317488,0.693147,normal
0,2.302585,0,0.693147,0,0.693147,dos
6.035481,1.386294,0,0,8.901094,0.693147,normal
4.663439,1.098612,0.254642,0,4.997212,0.131028,normal
0,1.386294,0.131028,0.693147,0,0.19062,dos
3.806662,2.484907,0,0,4.304065,0.693147,normal
0,2.639057,0.058269,0.693147,0,0,dos
5.717028,1.386294,0,0,6.434547,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.058269,dos
5.55296,1.386294,0,0,11.736197,0.693147,normal
0,3.091042,0.223144,0.693147,0,0.285179,dos
5.880533,1.386294,0,0,7.843064,0.693147,normal
5.796058,1.386294,0,0,5.686975,0.693147,normal
4.997212,0.693147,0.470004,0,0,0.182322,normal
3.806662,2.484907,0,0,4.941642,0.693147,normal
0,3.583519,0.04879,0.693147,0,0.122218,dos
5.605802,1.386294,0,0,9.270118,0.693147,normal
1.94591,2.397895,0,0,4.941642,0.693147,normal
6.683361,2.772589,0,0,5.802118,0.693147,normal
0,3.912023,0.067659,1.098612,0,0.122218,dos
0,3.73767,0.067659,1.791759,0,0.058269,dos
0,1.098612,0.067659,0.693147,0,0.10436,dos
6.546785,2.772589,0,0,5.897154,0.693147,normal
