@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
0,1.098612,0.058269,dos
3.828641,2.484907,0,normal
5.46806,1.386294,0,normal
3.828641,2.484907,0,normal
0,3.091042,0.04879,dos
7.287561,2.772589,0,normal
0,1.098612,0.04879,dos
0,3.178054,0.058269,dos
0,3.583519,0.04879,dos
8.420682,0,0,normal
4.094345,0.693147,0.470004,normal
5.713733,1.386294,0,normal
0,3.970292,0.067659,dos
7.363914,2.772589,0,normal
5.541264,1.386294,0,normal
0,1.386294,0,normal
5.572154,1.386294,0,normal
5.666427,1.386294,0,normal
5.673323,1.386294,0,normal
5.209486,2.995732,0.693147,normal
0,3.178054,0.058269,dos
5.463832,1.386294,0,normal
3.828641,2.484907,0,normal
3.433987,2.079442,0.693147,normal
2.197225,2.079442,0,probe
0,1.098612,0.067659,dos
8.236421,0,0,normal
0,3.828641,0.058269,dos
5.587249,1.386294,0,normal
5.863631,1.386294,0,normal
0,1.098612,0.067659,dos
5.83773,1.386294,0,normal
5.308268,1.386294,0,normal
0,1.098612,0.067659,dos
5.624018,1.386294,0,normal
0,3.637586,0.039221,dos
5.874931,1.386294,0,normal
5.010635,2.302585,0,normal
0,1.098612,0.04879,dos
7.300473,3.258097,0,dos
0,3.526361,0.058269,dos
2.397895,3.044522,0,normal
0,3.135494,0.04879,dos
0,1.098612,0.693147,probe
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
3.401197,2.484907,0,normal
0,1.386294,0,normal
5.726848,1.386294,0,normal
5.652489,1.386294,0,normal
7.536364,0,0,normal
0,3.850148,0.067659,dos
5.669881,1.386294,0,normal
5.023881,0,0,normal
5.361292,1.386294,0,normal
2.197225,2.079442,0,probe
2.197225,2.397895,0,normal
0,0.693147,0.693147,probe
3.78419,2.484907,0.00995,normal
5.099866,1.386294,0,normal
6.940222,3.258097,0,dos
5.777652,1.386294,0,normal
5.7301,1.386294,0,normal
2.197225,2.079442,0,probe
0,1.791759,0.067659,dos
5.375278,1.386294,0,normal
0,3.135494,0.067659,dos
0,3.713572,0.067659,dos
0,2.397895,0.067659,dos
7.064759,3.135494,0,normal
5.351858,1.386294,0,normal
0,0.693147,0.693147,probe
0,0.693147,0.693147,probe
0,1.098612,0.058269,dos
5.793014,1.386294,0,normal
5.686975,1.386294,0,normal
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
6.940222,3.258097,0,dos
5.717028,1.386294,0,normal
7.300473,3.258097,0,dos
5.780744,1.386294,0,normal
0,3.367296,0.04879,dos
0,2.772589,0.058269,dos
4.997212,0.693147,0,normal
0,1.098612,0.058269,dos
2.564949,0,0,normal
0,3.828641,0.058269,dos
0.693147,0.693147,0,probe
7.486053,2.772589,0,normal
0,1.098612,0.058269,dos
3.806662,2.484907,0,normal
5.726848,1.386294,0,normal
15.451723,0,0,r2l
5.529429,1.386294,0,normal
0.693147,1.098612,0,probe
10.906708,1.386294,0,dos
0,1.098612,0.076961,dos
6.940222,3.258097,0,dos
7.257003,3.135494,0,normal
5.420535,1.386294,0,normal
6.248043,0.693147,0,normal
3.433987,2.079442,0,normal
0,1.098612,0.693147,probe
5.805135,1.386294,0,normal
0.693147,1.098612,0,probe
5.446737,1.386294,0,normal
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
2.197225,2.079442,0,probe
0,2.772589,0,probe
0,0,0.058269,dos
6.459904,2.772589,0,normal
5.370638,1.386294,0,normal
0,3.7612,0.058269,dos
0,3.663562,0.058269,dos
5.493061,1.386294,0,normal
5.493061,1.386294,0,normal
2.197225,2.079442,0,probe
7.338238,2.772589,0,normal
0,2.890372,0.058269,dos
7.705262,2.772589,0,normal
5.501258,1.386294,0,normal
0,3.871201,0.04879,dos
0,2.890372,0.067659,dos
4.644391,3.135494,0,probe
3.433987,2.079442,0.285179,normal
0,2.772589,0.058269,dos
0,2.639057,0.067659,dos
3.433987,2.079442,0.693147,normal
7.261927,2.772589,0,normal
7.627057,2.772589,0,normal
0,1.098612,0.039221,dos
5.733341,1.386294,0,normal
0,1.098612,0.113329,dos
5.697093,1.386294,0,normal
0,1.386294,0,normal
0,2.890372,0.058269,dos
0,1.386294,0,normal
5.459586,1.386294,0,normal
0,2.890372,0.067659,dos
0,3.135494,0.058269,dos
0.693147,1.098612,0,probe
5.780744,1.386294,0,normal
5.332719,1.386294,0,normal
5.638355,1.386294,0,normal
0,2.833213,0.058269,dos
10.594357,4.025352,0,normal
3.7612,2.484907,0,normal
5.774552,1.386294,0,normal
0,1.386294,0,normal
10.906708,1.386294,0,dos
6.765039,2.772589,0,normal
6.342121,0,0,normal
0,1.098612,0.067659,dos
5.087596,1.386294,0,normal
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
5.808142,1.386294,0,normal
0,3.988984,0.067659,dos
5.356586,1.386294,0,normal
0.693147,1.098612,0.076961,probe
5.438079,1.386294,0,normal
5.509388,1.386294,0,normal
0,1.098612,0,probe
0,1.098612,0.058269,dos
2.197225,2.079442,0,probe
0,3.433987,0.04879,dos
6.862758,2.772589,0,normal
0,2.944439,0.058269,dos
7.610358,2.772589,0,normal
0,2.772589,0.058269,dos
4.65396,2.484907,0,normal
3.828641,2.484907,0,normal
3.806662,2.484907,0,normal
0,3.78419,0.04879,dos
0,1.386294,0,normal
9.075437,0,0,normal
5.627621,1.386294,0,normal
0,1.098612,0.058269,dos
3.850148,2.484907,0,normal
5.57973,1.386294,0,normal
0,1.386294,0.19062,dos
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
6.751101,2.772589,0,normal
0,1.386294,0,normal
6.202536,1.386294,0,normal
10.608934,0,0,normal
6.881411,2.772589,0,normal
4.990433,0.693147,0.693147,normal
0,1.386294,0,normal
0,2.70805,0.058269,dos
0,1.386294,0,normal
0,1.098612,0.04879,dos
6.818924,2.772589,0,normal
4.990433,0.693147,0,normal
5.42495,1.386294,0,normal
2.944439,2.079442,0,probe
6.43615,2.772589,0,normal
4.997212,0.693147,0.451076,normal
0,1.098612,0.693147,probe
5.337538,1.386294,0,normal
5.375278,1.386294,0,normal
0,2.833213,0.039221,dos
0,3.367296,0.076961,dos
5.7301,1.386294,0,normal
0,2.564949,0.04879,dos
0,1.098612,0.058269,dos
7.033506,2.772589,0,normal
5.09375,1.386294,0,normal
4.983607,0.693147,0.512824,normal
3.828641,2.484907,0,normal
5.762051,1.386294,0,normal
0,3.295837,0.067659,dos
5.537334,1.386294,0,normal
3.78419,2.484907,0.00995,normal
0,2.890372,0.067659,dos
0,1.098612,0.04879,dos
5.347108,1.386294,0,normal
7.767687,2.772589,0.254642,normal
0,3.89182,0.058269,dos
0,1.098612,0.067659,dos
0,3.583519,0.076961,dos
5.389072,1.386294,0,normal
0,3.583519,0.058269,dos
5.278115,1.386294,0,normal
3.828641,2.484907,0,normal
5.56452,1.386294,0,normal
9.954608,1.386294,0,dos
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
5.743003,1.386294,0,normal
0,2.397895,0.157004,dos
0,1.386294,0,normal
0,2.397895,0.512824,dos
3.828641,2.484907,0,normal
5.402677,1.386294,0,normal
5.442418,1.386294,0,normal
5.799093,1.386294,0,normal
0,3.178054,0.039221,dos
7.005789,2.772589,0.076961,normal
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
0.693147,1.098612,0.067659,probe
8.860215,0,0,r2l
5.624018,1.386294,0,normal
0,2.944439,0.058269,dos
3.806662,2.484907,0,normal
0,1.098612,0.058269,dos
0.693147,1.098612,0.086178,probe
6.940222,3.258097,0,dos
3.806662,2.484907,0,normal
0,3.218876,0.058269,dos
0,1.386294,0,normal
6.001415,1.386294,0,normal
2.197225,2.079442,0,probe
5.42495,1.386294,0,normal
6.206576,0,0,normal
5.641907,1.386294,0,normal
3.850148,2.484907,0,normal
0,1.098612,0.04879,dos
3.433987,2.079442,0.470004,normal
0,3.7612,0.058269,dos
0,2.890372,0.058269,dos
5.356586,1.386294,0,normal
0,3.610918,0.067659,dos
7.741968,2.772589,0,normal
9.394577,2.772589,0,normal
5.713733,1.386294,0,normal
2.197225,2.079442,0,probe
0,3.583519,0.058269,dos
0,0.693147,0.693147,probe
0,3.496508,0.058269,dos
0,3.871201,0.067659,dos
0,3.433987,0.058269,dos
5.451038,1.386294,0,normal
0,3.89182,0.067659,dos
0,3.044522,0.058269,dos
2.197225,2.079442,0,probe
0,2.397895,0.157004,dos
8.335911,2.772589,0,normal
0,0,0.067659,dos
5.799093,1.386294,0,normal
0,0,0.058269,dos
0,1.098612,0.076961,dos
0.693147,1.098612,0.223144,probe
5.733341,1.386294,0,normal
0,1.098612,0.058269,dos
5.666427,1.386294,0,normal
5.710427,1.386294,0,normal
5.455321,1.386294,0,normal
0,2.890372,0.058269,dos
2.197225,2.079442,0,probe
5.327876,1.386294,0,normal
5.676754,1.386294,0,normal
0.693147,1.098612,0.336472,probe
6.198479,0,0,normal
5.049856,1.386294,0,normal
3.828641,2.484907,0,normal
5.393628,1.386294,0,normal
0,2.639057,0.067659,dos
6.940222,3.258097,0,dos
0,3.828641,0.067659,dos
6.940222,3.258097,0,dos
0,1.098612,0.058269,dos
3.78419,2.484907,0,normal
0,1.098612,0,probe
3.433987,2.079442,0,normal
0,3.332205,0.039221,dos
7.593878,2.772589,0,normal
3.7612,2.484907,0,normal
0,3.555348,0.04879,dos
3.713572,2.484907,0,normal
6.228511,1.386294,0,normal
5.796058,1.386294,0,normal
0,2.890372,0.058269,dos
0,1.098612,0.058269,dos
2.70805,3.044522,0,normal
5.42495,1.386294,0,normal
7.004882,2.772589,0,normal
6.030685,1.386294,0,normal
0,1.386294,0,normal
2.197225,2.079442,0,probe
5.429346,1.386294,0,normal
5.407172,1.386294,0,normal
0,3.78419,0.139762,dos
6.25575,3.258097,0,dos
4.663439,1.098612,0.693147,normal
6.940222,3.258097,0,dos
3.806662,2.484907,0,normal
9.672627,0,0,normal
0.693147,1.098612,0,probe
0,1.386294,0,dos
5.814131,1.386294,0,normal
4.997212,0.693147,0,normal
5.062595,1.386294,0,normal
0,3.433987,0.058269,dos
4.663439,1.098612,0,normal
0,2.564949,0.058269,dos
5.655992,1.386294,0,normal
0,1.098612,0.431782,probe
0,3.78419,0.04879,dos
3.7612,2.484907,0,normal
7.300473,3.258097,0,dos
5.758902,1.386294,0,normal
5.897154,1.386294,0,normal
5.572154,1.386294,0,normal
0,1.098612,0.076961,dos
5.703782,1.386294,0,normal
0,0,0.04879,dos
0,1.386294,0,normal
0,2.833213,0.139762,dos
5.433722,1.386294,0,normal
7.191429,2.772589,0,normal
0,4.007333,0.067659,dos
2.302585,0,0,normal
0,3.610918,0.058269,dos
5.003946,1.386294,0,normal
0,1.098612,0.086178,dos
6.791221,2.772589,0,normal
5.924256,0,0,normal
3.806662,2.484907,0,normal
0,1.098612,0,probe
3.806662,2.484907,0.029559,normal
8.495561,0,0,normal
2.197225,2.079442,0,probe
3.806662,2.484907,0,normal
0,1.098612,0,probe
5.379897,1.386294,0,normal
0,1.098612,0.039221,dos
0,1.098612,0.067659,dos
7.223296,2.772589,0,normal
3.610918,2.484907,0,normal
6.940222,3.258097,0,dos
5.433722,1.386294,0,normal
0,3.555348,0.058269,dos
0,3.496508,0.067659,dos
3.828641,2.484907,0,normal
5.099866,1.386294,0,normal
5.56452,1.386294,0,normal
5.802118,1.386294,0,normal
5.099866,1.386294,0,normal
0,1.098612,0.058269,dos
4.343805,4.025352,0,normal
0,1.098612,0.067659,dos
0,3.828641,0.058269,dos
0,3.637586,0.067659,dos
0,1.94591,0.067659,dos
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
3.828641,2.484907,0,normal
0,1.098612,0.058269,dos
0,0.693147,0.693147,probe
5.693732,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.098612,0,probe
6.342121,0,0,normal
0,2.397895,0.285179,dos
0,3.73767,0.058269,dos
5.293305,1.386294,0,normal
6.248043,0.693147,0,normal
0,1.098612,0.04879,dos
6.755769,2.772589,0,normal
0,1.098612,0.039221,dos
5.774552,1.386294,0,normal
0,1.386294,0.131028,dos
5.513429,1.386294,0,normal
0,3.583519,0.067659,dos
4.663439,1.098612,0,normal
3.828641,2.484907,0,normal
3.806662,2.484907,0,normal
0,1.098612,0.067659,dos
0,1.098612,0.067659,dos
0,1.386294,0.173953,dos
2.197225,2.079442,0,probe
4.997212,0.693147,0,normal
0.693147,1.098612,0.598837,probe
0,4.127134,0.067659,dos
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
6.763885,2.772589,0,normal
2.197225,2.079442,0,probe
0,3.688879,0.058269,dos
0,3.555348,0.04879,dos
5.455321,1.386294,0,normal
14.601519,0,0,normal
0,3.78419,0.067659,dos
0,3.871201,0.039221,dos
5.648974,1.386294,0,normal
10.906708,1.386294,0,dos
0,2.70805,0.058269,dos
0,1.098612,0.058269,dos
0,2.70805,0.067659,dos
0,4.127134,0.067659,dos
0,3.433987,0.067659,dos
6.854355,2.772589,0,normal
1.94591,3.988984,0.693147,probe
5.497168,1.386294,0,normal
5.733341,1.386294,0,normal
5.624018,1.386294,0,normal
3.850148,2.484907,0,normal
5.746203,1.386294,0,normal
2.197225,2.079442,0,probe
6.678342,2.302585,0,normal
0,1.94591,0.693147,probe
0,3.178054,0.067659,dos
0,1.386294,0,normal
4.663439,1.098612,0,normal
5.733341,1.386294,0,normal
6.342121,0,0,normal
7.037906,3.135494,0,r2l
0,3.850148,0.04879,dos
0,2.564949,0.058269,dos
5.337538,1.386294,0,normal
4.997212,0.693147,0,normal
2.197225,2.397895,0,normal
0,1.386294,0,normal
5.866468,1.386294,0,normal
0,2.397895,0.058269,dos
7.747165,2.772589,0,normal
5.480639,1.386294,0,normal
5.63479,1.386294,0,normal
5.549076,1.386294,0,normal
6.779922,0,0,normal
1.94591,2.397895,0.482426,probe
2.197225,2.079442,0,probe
5.365976,1.386294,0,normal
5.192957,1.386294,0,normal
0,3.401197,0.039221,dos
4.174387,2.079442,0,normal
0,1.098612,0.067659,dos
0,0.693147,0.058269,dos
0,0.693147,0.693147,probe
5.686975,1.386294,0,normal
5.840642,1.386294,0,normal
0,1.098612,0.058269,dos
5.659482,1.386294,0,normal
15.444255,4.158883,0,normal
0,3.7612,0.693147,probe
5.429346,1.386294,0,normal
5.420535,1.386294,0,normal
4.983607,0.693147,0,normal
0,3.73767,0.058269,dos
2.197225,2.397895,0,normal
5.4161,1.386294,0,normal
4.983607,0.693147,0.512824,normal
0,0,0.058269,dos
0,1.098612,0.693147,probe
5.525453,1.386294,0,normal
0,1.098612,0.693147,probe
0,1.098612,0.058269,dos
6.618739,0,0,normal
0,3.931826,0.067659,dos
7.105786,3.135494,0,r2l
0,3.433987,0.058269,dos
0,1.098612,0.058269,dos
5.365976,1.386294,0,normal
10.881983,1.386294,0.405465,dos
10.734416,1.386294,0,dos
5.509388,1.386294,0,normal
0,3.295837,0.058269,dos
5.278115,1.386294,0,normal
6.916715,2.772589,0,normal
5.484797,1.386294,0,normal
5.609472,1.386294,0,normal
9.640693,0,0,normal
2.197225,2.079442,0,probe
0,1.791759,0.058269,dos
5.746203,1.386294,0,normal
5.433722,1.386294,0,normal
5.370638,1.386294,0,normal
0,1.386294,0,normal
5.308268,1.386294,0,normal
8.579229,0,0,normal
3.78419,2.484907,0,normal
6.940222,3.258097,0,dos
5.446737,1.386294,0,normal
0,1.386294,0,normal
5.736572,1.386294,0,normal
5.393628,1.386294,0,normal
5.846439,1.386294,0,normal
0,3.044522,0.058269,dos
5.758902,1.386294,0,normal
4.663439,1.098612,0,normal
5.739793,1.386294,0,normal
5.823046,1.386294,0,normal
0,3.555348,0.04879,dos
0,3.663562,0.058269,dos
6.618739,0,0,normal
0,3.135494,0.04879,dos
0,1.098612,0.058269,dos
3.806662,2.484907,0.019803,normal
0,1.098612,0.04879,dos
10.906708,1.386294,0,dos
5.673323,1.386294,0,normal
0,0.693147,0.672944,probe
0,1.098612,0.04879,dos
5.509388,1.386294,0,normal
0,1.386294,0,normal
5.446737,1.386294,0,normal
5.624018,0,0,normal
0,0.693147,0.693147,probe
5.780744,1.386294,0,normal
2.197225,2.079442,0,probe
0,2.397895,0.086178,dos
3.433987,2.079442,0,normal
5.517453,1.386294,0,normal
6.940222,3.258097,0,dos
3.367296,1.098612,0.067659,dos
0,3.73767,0.04879,dos
9.339349,0,0,normal
5.278115,1.386294,0,normal
2.197225,2.079442,0,probe
0,1.386294,0,normal
4.369448,2.995732,0.086178,normal
3.583519,3.988984,0,normal
0,1.098612,0.058269,dos
5.402677,1.386294,0,normal
0,1.386294,0,normal
0,3.78419,0.058269,dos
3.433987,2.079442,0.693147,normal
4.663439,1.098612,0,normal
0,1.098612,0.058269,dos
5.780744,1.386294,0,normal
5.549076,1.386294,0,normal
0,1.098612,0.058269,dos
4.990433,0.693147,0.512824,normal
7.868254,2.772589,0,normal
6.25575,3.258097,0,dos
5.351858,1.386294,0,normal
5.690359,1.386294,0,normal
0,0.693147,0.672944,probe
5.828946,1.386294,0,normal
5.463832,1.386294,0,normal
0,1.098612,0.04879,dos
7.050989,2.772589,0,normal
0,1.098612,0.058269,dos
0,4.007333,0.067659,dos
0,1.098612,0.04879,dos
0,2.70805,0.058269,dos
3.78419,2.484907,0,normal
5.420535,1.386294,0,normal
7.648263,2.772589,0,normal
6.751101,0,0,normal
6.25575,3.258097,0,dos
0,3.688879,0.058269,dos
5.09375,1.386294,0,normal
5.370638,1.386294,0,normal
3.850148,2.484907,0,normal
0,3.828641,0.058269,dos
5.703782,1.386294,0,normal
2.484907,0,0,normal
0,0.693147,0.693147,probe
5.814131,0,0,r2l
4.369448,2.995732,0.04879,normal
0,1.098612,0.067659,dos
7.090077,0,0,normal
5.690359,1.386294,0,normal
5.765191,1.386294,0,normal
0,1.098612,0.04879,dos
0,1.386294,0.285179,dos
3.78419,2.484907,0,normal
0,1.098612,0.058269,dos
3.828641,2.484907,0.00995,normal
0,1.098612,0.058269,dos
6.464588,0,0,normal
3.850148,2.484907,0.00995,normal
5.771441,1.386294,0,normal
0.693147,1.098612,0,probe
0,1.098612,0.058269,dos
5.384495,1.386294,0,normal
0,3.637586,0.058269,dos
5.855072,1.386294,0,normal
0,1.386294,0.336472,dos
2.197225,2.079442,0,probe
5.659482,1.386294,0,normal
12.074471,0,0.512824,normal
0,1.098612,0.04879,dos
3.806662,2.484907,0,normal
3.78419,2.484907,0,normal
5.799093,1.386294,0,normal
4.997212,0.693147,0,normal
1.94591,2.397895,0,normal
0,3.871201,0.058269,dos
0,1.94591,0.067659,dos
0.693147,0.693147,0,probe
0,3.931826,0.058269,dos
5.676754,1.386294,0,normal
0,2.944439,0.067659,dos
0,1.386294,0,normal
5.337538,1.098612,0,probe
0,3.044522,0.067659,dos
0,1.94591,0.058269,dos
5.799093,1.386294,0,normal
0,3.663562,0.067659,dos
0,1.098612,0.693147,probe
5.846439,1.386294,0,normal
0,1.098612,0.067659,dos
5.828946,1.386294,0,normal
4.369448,2.995732,0.076961,normal
5.880533,1.386294,0,normal
0,2.302585,0.076961,dos
0,0,0,r2l
0,2.302585,0.058269,dos
0,3.583519,0.157004,dos
3.828641,2.484907,0,normal
5.693732,1.386294,0,normal
0,3.295837,0.04879,dos
0,3.73767,0,normal
0,3.89182,0.076961,dos
0,0,0.04879,dos
0,2.833213,0.067659,dos
4.997212,0.693147,0,normal
0,2.833213,0.04879,dos
4.955827,1.386294,0,normal
5.669881,1.386294,0,normal
0,3.688879,0.086178,dos
5.814131,0,0,r2l
5.501258,1.386294,0,normal
0,2.397895,0.157004,dos
6.940222,3.258097,0,dos
5.267858,1.386294,0,normal
0,1.098612,0.058269,dos
0,2.197225,0.058269,dos
6.40688,2.772589,0,normal
5.883322,1.386294,0,normal
1.94591,2.397895,0,normal
0,1.098612,0.058269,dos
8.236421,0.693147,0.207014,normal
5.828946,1.386294,0,normal
5.488938,1.386294,0,normal
0,3.663562,0.04879,dos
5.337538,1.386294,0,normal
0,1.386294,0,normal
5.605802,1.386294,0,normal
0,3.526361,0.04879,dos
0,1.098612,0.067659,dos
5.723585,1.386294,0,normal
0,2.70805,0.076961,dos
0,3.713572,0.067659,dos
3.555348,2.484907,0,normal
6.940222,3.258097,0,dos
2.197225,2.079442,0,probe
5.384495,2.302585,0,normal
0,1.386294,0.067659,dos
0,1.098612,0.04879,dos
3.806662,2.484907,0,normal
5.723585,1.386294,0,normal
0,3.610918,0.067659,dos
5.641907,1.386294,0,normal
0,3.496508,0.058269,dos
5.624018,0,0,normal
10.906708,1.386294,0,dos
5.313206,1.386294,0,normal
5.710427,1.386294,0,normal
0,3.828641,0.039221,dos
0,3.332205,0.058269,dos
0,0,0.04879,dos
0,3.496508,0.04879,dos
5.68358,1.386294,0,normal
0,1.098612,0.693147,probe
0,3.218876,0.058269,dos
4.65396,2.302585,0,normal
5.768321,1.386294,0,normal
0,3.73767,0.04879,dos
0,1.098612,0.10436,dos
5.484797,1.386294,0,normal
4.997212,0.693147,0.470004,normal
5.288267,1.386294,0,normal
0,1.098612,0.693147,probe
0,2.833213,0.058269,dos
0,1.098612,0.058269,dos
0,1.098612,0.04879,dos
0,1.386294,0,normal
5.783825,1.386294,0,normal
5.739793,1.386294,0,normal
0,4.007333,0.04879,dos
0,3.688879,0.058269,dos
5.814131,0,0,r2l
6.940222,3.258097,0,dos
0,0,0.336472,dos
0,1.791759,0.04879,dos
0,1.098612,0.058269,dos
0,3.295837,0.067659,dos
5.257495,1.386294,0,normal
5.429346,1.386294,0,normal
3.828641,2.484907,0.029559,normal
5.351858,1.386294,0,normal
0,3.931826,0.067659,dos
5.749393,1.386294,0,normal
3.850148,2.484907,0,normal
3.850148,2.484907,0,normal
0,3.526361,0.04879,dos
5.814131,0,0,r2l
3.850148,2.484907,0,normal
0,0.693147,0.693147,probe
0,1.098612,0.067659,dos
5.786897,1.386294,0,normal
6.608001,0,0,normal
5.313206,1.386294,0,normal
0,1.791759,0.058269,dos
0,1.098612,0,probe
5.505332,1.386294,0,normal
0,1.098612,0.058269,dos
4.844187,2.772589,0,normal
0,1.098612,0.314811,probe
5.480639,1.386294,0,normal
0,3.496508,0.04879,dos
0,4.143135,0.058269,dos
0,1.098612,0.058269,dos
0,3.555348,0.058269,dos
0,1.098612,0,probe
5.337538,1.386294,0,normal
4.663439,1.098612,0.693147,normal
0,2.302585,0.067659,dos
5.624018,0,0,normal
5.739793,1.386294,0,normal
5.924256,0,0,normal
0,4.007333,0.067659,dos
0,3.135494,0.04879,dos
5.697093,1.386294,0,normal
5.459586,1.386294,0,normal
0.693147,1.098612,0,probe
5.204007,2.995732,0.693147,normal
5.505332,1.386294,0,normal
0,3.89182,0.058269,dos
3.828641,2.484907,0,normal
5.204007,2.995732,0.693147,normal
2.197225,2.079442,0,probe
5.56452,1.386294,0,normal
6.774224,2.772589,0,normal
6.955593,2.772589,0,normal
2.197225,2.079442,0,probe
5.347108,1.386294,0,normal
0,3.295837,0.058269,dos
5.805135,1.386294,0,normal
5.129899,1.386294,0,normal
5.327876,1.386294,0,normal
3.806662,2.484907,0.019803,normal
0,1.098612,0.058269,dos
5.70711,1.386294,0,normal
2.197225,2.079442,0,probe
4.997212,0.693147,0.470004,normal
0,2.833213,0.058269,dos
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
0,1.098612,0.058269,dos
0,1.098612,0.076961,dos
0,3.496508,0.067659,dos
0,2.302585,0.058269,dos
2.197225,2.079442,0,probe
0,1.098612,0.058269,dos
0,1.098612,0.058269,dos
5.484797,1.386294,0,normal
5.529429,1.386294,0,normal
5.342334,1.386294,0,normal
2.197225,2.079442,0,probe
0,3.871201,0.067659,dos
0,3.091042,0.04879,dos
0,3.044522,0.058269,dos
5.043425,1.386294,0,normal
0,3.871201,0.04879,dos
3.367296,1.098612,0,dos
3.850148,2.484907,0,normal
0,1.386294,0,normal
0,3.871201,0.067659,dos
5.509388,1.386294,0,normal
5.407172,1.386294,0,normal
0,2.639057,0.058269,dos
0,3.526361,0.058269,dos
0,3.433987,0.039221,dos
0,3.637586,0.039221,dos
5.252273,0,0,normal
4.51086,2.302585,0,normal
5.7301,1.386294,0,normal
5.713733,1.386294,0,normal
3.806662,2.484907,0,normal
0,1.098612,0.067659,dos
0,1.098612,0.076961,dos
0,3.465736,0.058269,dos
0,1.386294,0.157004,dos
0,3.970292,0.067659,dos
6.940222,3.258097,0,dos
2.197225,2.079442,0,probe
2.397895,3.044522,0,normal
7.300473,3.258097,0,dos
0,1.386294,0.139762,dos
0,1.098612,0.067659,dos
5.389072,1.386294,0,normal
5.361292,1.386294,0,normal
5.4161,1.386294,0,normal
5.446737,1.386294,0,normal
0,1.098612,0.058269,dos
0,0,0.058269,dos
6.791221,2.772589,0,normal
0,1.098612,0.058269,dos
0,3.433987,0.04879,dos
3.806662,2.484907,0,normal
3.367296,1.098612,0,dos
5.669881,1.386294,0,normal
5.099866,1.386294,0,normal
0,0,0.086178,dos
5.278115,1.386294,0,normal
0,3.828641,0.058269,dos
3.850148,2.484907,0,normal
4.976734,1.386294,0,normal
0,1.098612,0.693147,probe
5.713733,1.386294,0,normal
7.586296,2.772589,0,normal
0,1.098612,0.058269,dos
5.214936,1.386294,0,normal
0,3.218876,0.058269,dos
6.741701,2.772589,0,normal
8.186464,2.772589,0,normal
2.484907,0,0,normal
3.526361,2.484907,0,normal
0,1.098612,0.058269,dos
6.940222,3.258097,0,dos
5.758902,1.386294,0,normal
6.25575,3.258097,0,dos
5.863631,1.386294,0,normal
5.666427,1.386294,0,normal
5.429346,1.386294,0,normal
0,1.386294,0,normal
5.442418,1.386294,0,normal
0,2.302585,0.223144,dos
4.990433,1.386294,0,normal
5.283204,1.386294,0,normal
0,0.693147,0.693147,probe
5.476464,1.386294,0,normal
5.774552,1.386294,0,normal
5.700444,1.386294,0,normal
2.197225,2.079442,0,probe
0,1.386294,0,normal
6.464588,0,0,normal
0,2.833213,0.058269,dos
0,3.044522,0.04879,dos
5.537334,1.386294,0,normal
5.541264,1.386294,0,normal
5.351858,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.098612,0.067659,dos
0,0.693147,0.693147,probe
5.733341,1.386294,0,normal
0,1.098612,0.058269,dos
3.433987,2.484907,0,normal
7.440147,2.772589,0,normal
9.236203,0,0,normal
0,3.73767,0.067659,dos
6.698268,2.772589,0,normal
5.616771,1.386294,0,normal
5.697093,1.386294,0,normal
0,0,0.14842,dos
0,3.465736,0.067659,dos
2.197225,2.079442,0,probe
0,1.098612,0.058269,dos
5.459586,1.386294,0,normal
0,3.912023,0.04879,dos
0,1.098612,0,probe
5.420535,1.386294,0,normal
2.197225,2.079442,0,probe
3.7612,2.484907,0,normal
0.693147,3.850148,0,probe
5.78996,1.386294,0,normal
0,1.098612,0.058269,dos
5.68358,1.386294,0,normal
5.693732,1.386294,0,normal
0,1.098612,0.076961,dos
7.620705,2.772589,0.693147,normal
5.521461,1.386294,0,normal
5.31812,1.386294,0,normal
5.820083,1.386294,0,normal
0,1.098612,0.058269,dos
0,1.94591,0.076961,dos
5.869297,1.386294,0,normal
0,1.098612,0,probe
0,2.772589,0,normal
5.723585,1.386294,0,normal
7.239933,2.772589,0,normal
6.940222,3.258097,0,dos
0,0,0,probe
5.693732,1.386294,0,normal
0.693147,1.098612,0.215111,probe
