@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,33,21,31,32,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
0,2.397895,0.04879,0.693147,0,0.067659,0.04879,5.66296,2.995732,0.067659,dos
0,1.386294,0,1.098612,0,0.693147,0.029559,0.693147,5.010635,0.625938,normal
0,3.89182,0.058269,0.693147,0,0.04879,0.076961,5.411646,2.484907,0.039221,dos
5.525453,1.386294,0,0,5.613128,0.693147,0.00995,1.098612,5.521461,0.683097,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.067659,5.505332,1.386294,0.00995,dos
0,1.098612,0.039221,0.693147,0,0.067659,0.086178,5.442418,2.833213,0.165514,dos
0,4.060443,0.04879,0.693147,0,0.086178,0.04879,4.65396,2.302585,0.039221,dos
0,2.70805,0.076961,0.693147,0,0.039221,0.067659,5.209486,1.609438,0.019803,dos
9.419385,0,0,0,0,0.693147,0.067659,1.098612,4.077537,0.10436,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.113329,4.882802,2.302585,0.231112,dos
5.814131,0,0,0,0,0.693147,0,0.693147,2.995732,0.693147,r2l
5.267858,1.386294,0,0,7.996317,0.693147,0,2.564949,5.545177,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.480639,0.693147,normal
0,1.791759,0.058269,0.693147,0,0.086178,0.067659,5.337538,2.995732,0.067659,dos
5.549076,1.386294,0,0,6.146329,0.693147,0,2.639057,5.545177,0.693147,normal
0,1.098612,0.076961,0.693147,0,0.086178,0.086178,5.356586,3.044522,0.076961,dos
0,3.555348,0.058269,0.693147,0,0.029559,0.076961,5.624018,2.302585,0.039221,dos
5.733341,1.386294,0,0,6.386879,0.693147,0,1.94591,5.545177,0.693147,normal
5.429346,1.386294,0,0,10.714973,0.693147,0,2.302585,5.545177,0.693147,normal
5.117994,1.386294,0,0,10.227779,0.693147,0,2.197225,5.545177,0.693147,normal
0,3.178054,0.058269,0.693147,0,0.04879,0.067659,5.616771,2.772589,0.058269,dos
0,0,0.058269,0.693147,0,0.019803,0.067659,5.438079,1.791759,0.019803,dos
3.433987,3.258097,0,0,0,0.693147,0,0.693147,5.529429,0.693147,normal
0,1.386294,0.307485,0.693147,0,0.239017,0.039221,2.484907,4.094345,0.207014,dos
5.398163,1.386294,0,0,5.752573,0.693147,0,0.693147,5.545177,0.693147,normal
3.828641,2.484907,0,0,3.828641,0.693147,0,4.875197,5.545177,0.693147,normal
0,2.772589,0,0.693147,0,0.693147,0.09531,1.098612,4.787492,0.41871,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,1.94591,0.693147,probe
0,1.386294,0,1.098612,0,0.693147,0,0.693147,3.7612,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
0,2.302585,0.076961,0.693147,0,0.385262,0.058269,3.713572,2.397895,0.039221,dos
5.247024,1.386294,0,0,8.469472,0.693147,0,1.791759,5.220356,0.693147,normal
0.693147,0.693147,0,1.386294,0,0.693147,0.548121,1.098612,1.098612,0.00995,probe
0,3.465736,0.076961,0.693147,0,0.00995,0.067659,4.672829,0.693147,0,dos
6.740519,2.772589,0,0,5.953243,0.693147,0.41211,0.693147,4.356709,0.215111,normal
0,3.091042,0.067659,0.693147,0,0.00995,0.076961,5.529429,1.386294,0.00995,dos
5.370638,1.386294,0,0,6.954639,0.693147,0,2.944439,5.438079,0.693147,normal
5.351858,1.386294,0,0,6.862758,0.693147,0,1.94591,5.545177,0.693147,normal
0,2.890372,0.067659,0.693147,0,0.122218,0.067659,4.736198,2.772589,0.058269,dos
0,1.098612,0.067659,1.098612,0,0.122218,0.067659,4.820282,2.833213,0.10436,dos
5.407172,1.386294,0,0,6.419995,0.693147,0,2.639057,5.545177,0.693147,normal
0,1.94591,0.058269,1.098612,0,0.039221,0.076961,4.955827,1.791759,0.019803,dos
5.509388,1.386294,0,0,7.30317,0.693147,0,2.397895,5.545177,0.693147,normal
0,2.772589,0.058269,0.693147,0,0.173953,0.04879,4.143135,2.564949,0.04879,dos
0,1.098612,0.067659,0.693147,0,0.04879,0.076961,5.010635,2.079442,0.029559,dos
0,1.098612,0.122218,0.693147,0,0.285179,0.076961,3.828641,2.772589,0.058269,dos
8.298788,2.772589,0.693147,0,5.783825,0.405465,0.215111,1.098612,4.574711,0.322083,normal
0,3.044522,0,1.098612,0,0.693147,0.039221,0.693147,2.079442,0.04879,normal
5.429346,1.386294,0,0,6.184149,0.693147,0,1.94591,5.545177,0.693147,normal
0,3.555348,0.058269,1.791759,0,0.039221,0.058269,5.351858,2.197225,0.029559,dos
8.860215,0,0,0,0,0.693147,0,1.098612,2.639057,0.693147,r2l
5.480639,1.386294,0,0,6.654153,0.693147,0,2.833213,5.545177,0.693147,normal
5.42495,1.386294,0,0,7.026427,0.693147,0,3.583519,5.545177,0.693147,normal
5.693732,1.386294,0,0,6.109248,0.693147,0,1.098612,4.043051,0.693147,normal
0,4.127134,0.058269,1.098612,0,0.058269,0.067659,5.673323,2.833213,0.058269,dos
3.78419,2.484907,0,0,4.304065,0.693147,0,5.252273,5.545177,0.693147,normal
0,1.098612,0.076961,1.098612,0,0.029559,0.076961,4.644391,1.386294,0.019803,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.574711,0.693147,probe
3.78419,2.484907,0,0,4.890349,0.693147,0.00995,4.356709,5.484797,0.662688,normal
6.940222,3.258097,0,0,0,0.693147,0,4.276666,5.545177,0.693147,dos
5.780744,1.386294,0,0,6.400257,0.693147,0,3.401197,5.545177,0.693147,normal
5.826,1.386294,0,0,5.97381,0.693147,0,1.386294,5.545177,0.693147,normal
0,3.583519,0.04879,0.693147,0,0.10436,0.058269,5.003946,2.890372,0.067659,dos
5.659482,1.386294,0,0,6.820016,0.693147,0,3.663562,5.545177,0.693147,normal
4.174387,3.258097,0,0,0,0.693147,0.14842,0.693147,0.693147,0.04879,normal
0,2.302585,0.04879,0.693147,0,0.285179,0.019803,4.060443,4.276666,0.24686,dos
0,1.098612,0.067659,0.693147,0,0.09531,0.067659,5.252273,2.995732,0.067659,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.438079,0.693147,normal
0,3.912023,0.067659,1.098612,0,0.067659,0.067659,5.509388,2.833213,0.058269,dos
5.347108,1.386294,0,0,7.882315,0.693147,0,2.772589,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.691348,0.693147,probe
9.723882,2.772589,0,0,5.910797,0.693147,0.039221,0.693147,4.736198,0.641854,normal
0,1.098612,0.058269,0.693147,0,0.067659,0.058269,4.912655,1.609438,0.019803,dos
3.912023,2.484907,0,0,4.75359,0.693147,0.019803,0.693147,5.459586,0.652325,normal
3.828641,2.484907,0.00995,0,4.343805,0.693147,0.00995,5.602119,5.509388,0.672944,normal
0,4.007333,0.04879,0.693147,0,0.165514,0.04879,4.736198,2.564949,0.04879,dos
1.94591,2.397895,0,0,4.912655,0.693147,0.029559,0.693147,2.397895,0.067659,normal
5.955837,1.386294,0,0,5.891644,0.693147,0,2.564949,5.446737,0.693147,normal
0,3.688879,0.04879,0.693147,0,0.139762,0.04879,4.882802,2.995732,0.067659,dos
5.509388,3.135494,0.693147,0,6.650279,0.405465,0.029559,1.098612,3.806662,0.165514,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,3.828641,0.693147,probe
5.746203,1.386294,0,0,6.356108,0.693147,0,1.609438,5.545177,0.693147,normal
7.312553,3.135494,0.693147,0,8.331586,0.405465,0.039221,1.098612,2.397895,0.122218,normal
0,1.098612,0,1.609438,0,0.693147,0.662688,0.693147,0.693147,0.00995,probe
2.944439,2.079442,0,0,0,0.693147,0,0.693147,4.691348,0.693147,probe
3.806662,2.484907,0,0,4.890349,0.693147,0.00995,4.290459,5.541264,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
3.7612,2.484907,0,0,3.7612,0.693147,0.00995,1.94591,5.493061,0.667829,normal
3.367296,1.098612,0.04879,0,0,0.24686,0.615186,4.941642,3.688879,0.139762,dos
5.099866,1.386294,0,0,7.320527,0.693147,0,1.386294,5.545177,0.693147,normal
6.688355,2.772589,0,0,5.793014,0.693147,0.029559,0.693147,5.225747,0.667829,normal
0,2.302585,0.231112,0.693147,0,0.19062,0.076961,2.995732,2.70805,0.04879,dos
5.505332,0,0,0,0,0.693147,0.029559,1.098612,4.343805,0.254642,normal
0,1.098612,0.067659,1.098612,0,0.039221,0.086178,4.787492,1.791759,0.04879,dos
0,1.098612,0.076961,0.693147,0,0.029559,0.067659,4.779123,1.791759,0.019803,dos
0.693147,1.098612,0.113329,0,0,0.139762,0.223144,3.526361,4.025352,0.198851,probe
0,3.663562,0.058269,0.693147,0,0.113329,0.067659,4.934474,2.833213,0.058269,dos
5.521461,1.386294,0,0,7.536897,0.693147,0,2.079442,5.545177,0.693147,normal
2.772589,0,0,0,0,0.693147,0.131028,0.693147,4.158883,0.34359,normal
5.153292,1.386294,0,0,8.229244,0.693147,0,0.693147,5.545177,0.693147,normal
5.365976,1.386294,0,0,4.812184,0.693147,0,0.693147,5.545177,0.693147,normal
5.834811,1.386294,0,0,7.114769,0.693147,0,2.302585,5.545177,0.693147,normal
0,3.091042,0.067659,1.098612,0,0.039221,0.076961,5.575949,2.484907,0.039221,dos
0,1.098612,0.067659,1.098612,0,0.086178,0.086178,4.736198,2.397895,0.10436,dos
8.340456,0,0,0,0,0.693147,0.076961,0.693147,3.465736,0.182322,normal
4.718499,2.484907,0.693147,0,3.555348,0.405465,0.04879,1.098612,3.713572,0.536493,normal
0,2.397895,0.10436,0.693147,0,0.254642,0.019803,3.583519,3.970292,0.223144,dos
0,2.890372,0.058269,0.693147,0,0.131028,0.058269,4.94876,2.995732,0.067659,dos
5.313206,1.386294,0,0,7.21008,0.693147,0,3.135494,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.039221,0.076961,5.669881,1.94591,0.019803,dos
0,1.791759,0.067659,0.693147,0,0.04879,0.067659,5.298317,2.302585,0.039221,dos
5.817111,1.386294,0,0,6.364751,0.693147,0,1.386294,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.254642,0.067659,4.248495,1.386294,0.00995,dos
5.726848,1.386294,0,0,6.35437,0.693147,0,0.693147,5.545177,0.693147,normal
4.85203,2.484907,0.00995,0,3.806662,0.693147,0.00995,5.594711,4.828314,0.582216,normal
6.25575,3.258097,0,0,0,0.693147,0,6.084499,1.791759,0.693147,dos
0,1.098612,0.067659,0.693147,0,0.058269,0.067659,5.214936,0.693147,0,dos
0,3.89182,0,1.098612,0,0.693147,0.693147,0.693147,1.098612,0.019803,probe
5.407172,1.386294,0,0,6.586172,0.693147,0,3.332205,5.545177,0.693147,normal
3.970292,2.484907,0,0,4.663439,0.693147,0,2.197225,5.433722,0.693147,normal
0,3.850148,0.058269,1.791759,0,0.029559,0.067659,5.631212,2.302585,0.039221,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
8.579229,0,0,0,0,0.693147,0.029559,2.079442,4.043051,0.207014,normal
0,1.386294,0,0,5.198497,0.693147,0,1.098612,5.545177,0.693147,normal
0,3.178054,0.04879,0.693147,0,0.00995,0.04879,5.583496,1.386294,0.00995,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.545177,0.693147,probe
5.505332,0,0,0,0,0.693147,0.04879,1.098612,3.806662,0.076961,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.158883,0.693147,probe
5.768321,1.386294,0,0,7.199678,0.693147,0,2.197225,5.545177,0.693147,normal
5.645447,1.386294,0,0,7.511525,0.693147,0,2.302585,5.545177,0.693147,normal
5.602119,1.386294,0,0,9.277999,0.693147,0,1.098612,5.26269,0.693147,normal
5.983936,1.386294,0,0,8.303505,0.693147,0,3.258097,5.545177,0.693147,normal
7.671827,2.772589,0,0,5.808142,0.693147,0.019803,0.693147,5.361292,0.615186,normal
3.433987,2.484907,0,0,3.433987,0.693147,0.00995,0.693147,5.509388,0.672944,normal
0,3.135494,0.058269,0.693147,0,0.039221,0.067659,5.616771,2.397895,0.039221,dos
0,0.693147,0.693147,1.098612,0,0,0.693147,6.238325,0.693147,0,probe
0,3.135494,0.04879,0.693147,0,0.067659,0.04879,5.605802,2.944439,0.067659,dos
5.926926,1.386294,0,0,8.765771,0.693147,0,2.70805,5.545177,0.693147,normal
0,3.433987,0.04879,0.693147,0,0.122218,0.04879,4.941642,2.944439,0.067659,dos
0,1.098612,0.04879,0.693147,0,0.165514,0.067659,4.521789,2.995732,0.067659,dos
5.814131,0,0,0,0,0.693147,0.122218,1.098612,3.871201,0.65752,r2l
5.814131,1.386294,0,0,7.819636,0.693147,0,2.079442,5.402677,0.693147,normal
0,4.007333,0.067659,1.098612,0,0.139762,0.067659,4.859812,2.995732,0.067659,dos
5.83773,1.386294,0,0,6.118097,0.693147,0,3.178054,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.019803,0.076961,4.941642,1.098612,0.00995,dos
0,3.295837,0.058269,0.693147,0,0.058269,0.058269,5.655992,2.995732,0.067659,dos
0,3.931826,0.067659,0.693147,0,0.04879,0.058269,4.65396,2.079442,0.029559,dos
5.501258,1.386294,0,0,9.183791,0.693147,0,2.302585,5.545177,0.693147,normal
9.4064,0,0,0,0,0.693147,0.019803,2.197225,3.912023,0.173953,normal
5.613128,1.386294,0,0,8.579417,0.693147,0,2.833213,5.545177,0.693147,normal
0,2.397895,0.139762,0.693147,0,0.239017,0.067659,3.295837,3.332205,0.10436,dos
0,1.386294,0,0.693147,0,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.7612,0.058269,0.693147,0,0.067659,0.067659,5.575949,2.995732,0.067659,dos
5.463832,1.386294,0,0,4.859812,0.693147,0,3.258097,5.545177,0.693147,normal
0,3.912023,0.04879,0.693147,0,0.09531,0.04879,5.46806,3.218876,0.086178,dos
5.605802,1.386294,0,0,6.597146,0.693147,0,1.94591,5.545177,0.693147,normal
0,3.931826,0.04879,0.693147,0,0.076961,0.04879,5.624018,3.178054,0.086178,dos
0,0.693147,0.693147,1.098612,0,0,0.693147,6.238325,0.693147,0,probe
0,1.098612,0.067659,1.098612,0,0.039221,0.067659,5.438079,2.397895,0.039221,dos
4.990433,0.693147,0.512824,0,4.663439,0.512824,0.494696,1.386294,1.098612,0.00995,normal
6.744059,2.772589,0,0,5.802118,0.693147,0.019803,0.693147,4.304065,0.41211,normal
3.828641,2.484907,0,0,4.89784,0.693147,0.00995,4.330733,5.541264,0.693147,normal
0,3.044522,0.058269,0.693147,0,0.039221,0.067659,5.645447,2.564949,0.04879,dos
0,1.098612,0.04879,0.693147,0,0.113329,0.067659,4.727388,2.70805,0.04879,dos
5.814131,1.386294,0,0,5.948035,0.693147,0,2.944439,5.545177,0.693147,normal
0,1.386294,0,0.693147,0,0.693147,0.067659,0.693147,0.693147,0,dos
0,2.397895,0.067659,1.791759,0,0.019803,0.067659,5.488938,1.94591,0.019803,dos
10.906708,1.386294,0,0,9.025816,0.693147,0,1.098612,4.330733,0.693147,dos
7.98344,2.772589,0.693147,0,5.78996,0.405465,0.04879,1.098612,4.859812,0.405465,normal
0,1.098612,0,1.386294,0,0.693147,0.587787,0.693147,0.693147,0,probe
5.669881,1.386294,0,0,6.804615,0.693147,0,2.564949,5.545177,0.693147,normal
5.616771,1.386294,0,0,7.860571,0.693147,0,0.693147,5.545177,0.693147,normal
5.384495,1.386294,0,0,7.526718,0.693147,0,3.332205,5.545177,0.693147,normal
5.717028,1.386294,0,0,8.003697,0.693147,0,3.135494,5.545177,0.693147,normal
5.327876,1.386294,0,0,6.476972,0.693147,0,2.302585,5.545177,0.693147,normal
0,1.386294,0,0.693147,0,0.693147,0,1.098612,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.394449,0.693147,probe
5.429346,1.386294,0,0,6.57647,0.693147,0,1.098612,5.545177,0.693147,normal
5.777652,1.386294,0,1.94591,9.2322,0.693147,0,1.791759,5.545177,0.693147,normal
5.438079,1.386294,0,0,8.874868,0.693147,0,1.94591,5.545177,0.693147,normal
0,2.639057,0.058269,0.693147,0,0.04879,0.076961,5.631212,1.386294,0.00995,dos
4.276666,2.484907,0,0,3.806662,0.693147,0.00995,4.770685,5.117994,0.500775,normal
0.693147,1.098612,0.24686,0,0,0.198851,0.385262,2.944439,3.7612,0.14842,probe
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.127134,0.693147,probe
8.490233,2.302585,0,0,11.195087,0.693147,0.29267,0.693147,3.526361,0.122218,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.615121,0.693147,probe
5.087596,1.386294,0,0,8.807621,0.693147,0,2.397895,5.545177,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.04879,0.076961,5.351858,2.833213,0.058269,dos
3.828641,2.484907,0,0,4.770685,0.693147,0,4.94876,5.545177,0.693147,normal
0,3.433987,0.058269,0.693147,0,0.029559,0.058269,4.543295,1.386294,0.00995,dos
5.609472,1.386294,0,0,6.712956,0.693147,0,1.098612,5.545177,0.693147,normal
5.7301,1.386294,0,0,7.308543,0.693147,0,3.433987,5.545177,0.693147,normal
7.313887,3.135494,0,0,8.331586,0.693147,0.019803,0.693147,3.912023,0.215111,normal
5.746203,1.386294,0,0,5.983936,0.693147,0,2.302585,5.545177,0.693147,normal
5.455321,1.386294,0,0,5.620401,0.693147,0,2.833213,5.545177,0.693147,normal
0,1.098612,0.09531,0.693147,0,0.14842,0.076961,3.931826,2.197225,0.029559,dos
0,2.944439,0.058269,0.693147,0,0.04879,0.067659,5.537334,2.639057,0.04879,dos
0,3.044522,0.307485,0.693147,0,0.307485,0.076961,2.484907,1.609438,0.019803,dos
5.820083,1.386294,0,0,5.872118,0.693147,0,0.693147,5.545177,0.693147,normal
0,2.302585,0.512824,0.693147,0,0.512824,0.04879,1.386294,3.178054,0.239017,dos
5.817111,1.386294,0,0,7.771067,0.693147,0,2.397895,5.545177,0.693147,normal
7.299121,2.772589,0,0,5.961005,0.693147,0.067659,0.693147,3.89182,0.173953,normal
0,1.098612,0.058269,1.098612,0,0.122218,0.058269,5.010635,2.302585,0.039221,dos
0,2.302585,0.067659,0.693147,0,0.00995,0.067659,5.459586,1.386294,0.00995,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,4.976734,0.693147,normal
0,2.70805,0.04879,0.693147,0,0.086178,0.058269,5.472271,3.091042,0.076961,dos
6.464588,0,0,0,0,0.693147,0.357674,0.693147,4.406719,0.536493,normal
0,3.218876,0.058269,0.693147,0,0.113329,0.067659,4.859812,2.833213,0.058269,dos
2.70805,3.044522,0,0,3.637586,0.693147,0.039221,0.693147,2.197225,0.04879,normal
3.806662,2.484907,0,0,4.890349,0.693147,0.00995,5.278115,5.529429,0.683097,normal
0,1.098612,0,1.386294,0,0.693147,0.631272,0.693147,0.693147,0,probe
0,2.302585,0.223144,0.693147,0,0.285179,0.019803,2.564949,4.174387,0.223144,dos
5.407172,1.386294,0,0,8.883086,0.693147,0,1.098612,5.545177,0.693147,normal
3.433987,3.258097,0,0,0,0.693147,0,1.098612,5.204007,0.693147,normal
0,2.564949,0.058269,0.693147,0,0.00995,0.058269,5.594711,1.386294,0.00995,dos
5.771441,1.386294,0,0,7.769801,0.693147,0,1.791759,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.00995,0.058269,4.477337,2.944439,0.067659,dos
5.690359,1.386294,0,0,7.250636,0.693147,0,3.091042,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.122218,0.067659,4.905275,2.197225,0.029559,dos
5.56452,1.386294,0,0,8.900413,0.693147,0,2.079442,5.545177,0.693147,normal
3.806662,2.484907,0.00995,0,4.304065,0.693147,0.00995,5.752573,5.541264,0.693147,normal
0,3.828641,0.067659,1.791759,0,0.00995,0.076961,5.370638,1.098612,0.00995,dos
6.618739,0,0,0,0,0.693147,0.029559,0.693147,1.791759,0.04879,normal
5.337538,1.098612,0,0,0,0.693147,0.019803,1.098612,4.369448,0.604316,probe
5.537334,1.386294,0,0,7.451242,0.693147,0,2.639057,5.545177,0.693147,normal
0,3.912023,0.058269,0.693147,0,0.067659,0.058269,5.433722,2.833213,0.058269,dos
0,3.178054,0.04879,0.693147,0,0.029559,0.04879,5.598422,2.079442,0.029559,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.407172,0.693147,probe
0,0,0.058269,0.693147,0,0.039221,0.086178,5.63479,2.484907,0.039221,dos
0,1.098612,0.693147,1.098612,0,0,0.693147,6.238325,0.693147,0,probe
6.940222,3.258097,0,0,0,0.693147,0.04879,6.238325,3.433987,0.113329,dos
0,1.098612,0.173953,0.693147,0,0.364643,0.067659,2.833213,2.079442,0.029559,dos
3.850148,2.484907,0,0,3.850148,0.693147,0,5.105945,5.545177,0.693147,normal
3.806662,2.484907,0,0,3.806662,0.693147,0.00995,4.983607,5.541264,0.693147,normal
5.247024,1.386294,0,0,9.142704,0.693147,0,1.386294,5.545177,0.693147,normal
5.081404,1.386294,0,0,9.231221,0.693147,0,0.693147,5.545177,0.693147,normal
10.536938,4.025352,0,1.94591,10.606511,0.693147,0.019803,0.693147,2.833213,0.165514,normal
7.058758,2.772589,0,0,5.811141,0.693147,0.09531,0.693147,4.70048,0.667829,normal
5.780744,1.386294,0,0,5.840642,0.693147,0,2.484907,5.545177,0.693147,normal
2.397895,3.044522,0.693147,0,3.610918,0.405465,0.039221,1.098612,2.397895,0.058269,normal
2.564949,0,0,0,0,0.693147,0.067659,0.693147,4.174387,0.239017,normal
0,2.890372,0,0.693147,0,0.693147,0.076961,1.386294,1.386294,0.00995,dos
4.330733,2.484907,0,0,3.78419,0.693147,0.00995,4.882802,5.117994,0.500775,normal
5.726848,1.386294,0,0,5.736572,0.693147,0,1.94591,5.545177,0.693147,normal
3.367296,1.098612,0,0,0,0.693147,0.00995,3.258097,3.258097,0.09531,dos
5.786897,1.386294,0,0,6.753438,0.693147,0,1.791759,5.545177,0.693147,normal
6.25575,3.258097,0,0,0,0.693147,0,6.180017,4.70048,0.693147,dos
0,3.828641,0.058269,0.693147,0,0.00995,0.067659,5.602119,1.386294,0.00995,dos
5.17615,1.386294,0,0,6.830874,0.693147,0,3.218876,5.545177,0.693147,normal
7.202661,0,0,0,0,0.693147,0.039221,1.94591,4.382027,0.24686,normal
5.517453,1.386294,0,0,9.444305,0.693147,0.00995,2.079442,5.433722,0.636577,normal
0,1.098612,0.067659,0.693147,0,0.182322,0.067659,4.488636,2.944439,0.086178,dos
0,1.098612,0,1.386294,0,0.693147,0.565314,0.693147,0.693147,0.00995,probe
0,3.044522,0.04879,0.693147,0,0.029559,0.067659,5.690359,1.94591,0.019803,dos
5.389072,1.386294,0,0,5.641907,0.693147,0,1.098612,5.545177,0.693147,normal
0,3.89182,0.04879,0.693147,0,0.076961,0.04879,5.669881,3.178054,0.086178,dos
0,3.332205,0.067659,0.693147,0,0.039221,0.067659,5.361292,2.302585,0.039221,dos
5.575949,1.386294,0,0,8.568836,0.693147,0,3.295837,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.076961,0.04879,5.484797,2.944439,0.067659,dos
0,3.044522,0.067659,0.693147,0,0.00995,0.067659,5.332719,1.386294,0.00995,dos
0,3.663562,0.076961,0.693147,0,0.067659,0.058269,4.343805,1.791759,0.019803,dos
3.7612,2.484907,0,0,4.836282,0.693147,0.00995,4.356709,5.541264,0.693147,normal
5.501258,1.386294,0,0,5.998937,0.693147,0,2.197225,5.545177,0.693147,normal
5.497168,1.386294,0,0,5.641907,0.693147,0,1.609438,5.545177,0.693147,normal
5.676754,1.386294,0,0,6.35437,0.693147,0,2.70805,5.545177,0.693147,normal
0,1.098612,0.067659,1.098612,0,0.058269,0.076961,5.480639,2.70805,0.04879,dos
6.838405,2.772589,0,0,5.793014,0.693147,0.223144,0.693147,5.147494,0.559616,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.60517,0.693147,probe
5.560682,1.386294,0,0,6.131226,0.693147,0,1.098612,5.545177,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,3.135494,0.693147,normal
5.926926,1.386294,0,0,7.529406,0.693147,0,0.693147,5.446737,0.693147,normal
0,3.89182,0.067659,0.693147,0,0.131028,0.067659,4.787492,2.890372,0.086178,dos
5.627621,1.386294,0,0,9.479145,0.693147,0,2.833213,5.545177,0.693147,normal
0,3.044522,0.04879,0.693147,0,0.076961,0.04879,5.66296,3.218876,0.086178,dos
0,3.367296,0.04879,0.693147,0,0.076961,0.04879,5.655992,3.218876,0.086178,dos
0,0.693147,0.693147,1.098612,0,0,0.693147,6.238325,0.693147,0,probe
2.302585,2.397895,0,0,0,0.693147,0.086178,0.693147,2.397895,0.086178,normal
3.806662,2.484907,0,0,4.882802,0.693147,0,4.219508,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.122218,0.058269,4.779123,2.772589,0.058269,dos
5.855072,1.386294,0,0,9.591718,0.693147,0,3.367296,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.058269,0.067659,4.762174,2.995732,0.067659,dos
3.828641,2.484907,0,0,3.828641,0.693147,0,5.252273,5.545177,0.693147,normal
0,4.143135,0.067659,0.693147,0,0.019803,0.076961,5.351858,1.791759,0.019803,dos
0,0.693147,0.693147,1.098612,0,0,0.693147,6.037871,0.693147,0,probe
0,1.098612,0.693147,1.098612,0,0,0.693147,6.100319,0.693147,0,probe
5.68358,1.386294,0,0,7.83637,0.693147,0,3.258097,5.545177,0.693147,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
5.568345,1.386294,0,0,5.97381,0.693147,0,3.401197,5.545177,0.693147,normal
5.105945,1.386294,0,0,8.320205,0.693147,0,1.098612,4.043051,0.693147,normal
9.687568,0,0,0,0,0.693147,0,2.564949,2.944439,0.693147,normal
0,3.367296,0.04879,0.693147,0,0.067659,0.076961,5.693732,3.044522,0.076961,dos
3.78419,2.484907,0.00995,0,4.317488,0.688135,0.00995,5.09375,5.541264,0.693147,normal
0,1.098612,0.693147,1.098612,0,0.405465,0.329304,1.098612,0.693147,0,probe
0,4.007333,0.058269,0.693147,0,0.058269,0.058269,5.420535,2.639057,0.04879,dos
4.624973,2.302585,0,0,8.395703,0.693147,0.058269,0.693147,0.693147,0.029559,normal
5.686975,1.386294,0,0,7.813187,0.693147,0,1.098612,5.545177,0.693147,normal
0,3.401197,0.04879,0.693147,0,0.10436,0.04879,5.398163,3.218876,0.086178,dos
5.298317,1.386294,0,0,6.400257,0.693147,0,1.609438,4.624973,0.693147,normal
0,1.098612,0.058269,0.693147,0,0,0.067659,5.631212,2.772589,0.058269,dos
0,1.098612,0.039221,0.693147,0,0.19062,0.039221,4.770685,3.218876,0.086178,dos
0,3.091042,0.058269,0.693147,0,0.058269,0.058269,5.616771,2.890372,0.067659,dos
0,1.386294,0.04879,0.693147,0,0.113329,0.076961,4.997212,2.944439,0.067659,dos
